[Header]
Application Name	LabSolutions
8,80	28,389
8,85	29,364
8,90	30,467
8,95	32,593
9,00	31,498
9,05	29,318
9,10	28,979
9,15	28,630
9,20	30,711
9,25	29,674
9,30	30,933
9,35	29,091
9,40	29,321
9,45	29,901
9,50	30,917
9,55	28,895
9,60	30,641
9,65	31,001
9,70	30,379
9,75	29,152
9,80	29,881
9,85	30,262
9,90	31,639
9,95	29,213
10,00	32,228
10,05	28,521
10,10	30,073
10,15	30,176
10,20	32,017
10,25	34,508
10,30	35,882
10,35	38,018
10,40	38,610
10,45	38,910
10,50	35,331
10,55	35,079
10,60	31,355
10,65	30,728
10,70	31,449
10,75	30,262
10,80	30,282
10,85	30,449
10,90	28,482
10,95	29,845
11,00	33,284
11,05	30,555
11,10	30,062
11,15	29,109
11,20	29,097
11,25	30,438
11,30	29,309
11,35	29,964
11,40	31,027
11,45	30,063
11,50	31,899
11,55	29,347
11,60	30,111
11,65	30,817
11,70	28,605
11,75	28,623
11,80	29,382
11,85	30,004
11,90	29,572
11,95	30,274
12,00	30,116
12,05	31,971
12,10	30,223
12,15	29,235
12,20	29,522
12,25	30,256
12,30	30,279
12,35	30,014
12,40	31,651
12,45	30,607
12,50	31,118
12,55	30,959
12,60	29,582
12,65	31,213
12,70	29,550
12,75	30,364
12,80	30,481
12,85	30,176
12,90	30,761
12,95	28,652
13,00	30,089
13,05	29,448
13,10	29,428
13,15	30,151
13,20	29,195
13,25	29,968
13,30	29,044
13,35	31,891
13,40	29,709
13,45	30,302
13,50	28,574
13,55	29,510
13,60	29,907
13,65	30,365
13,70	29,766
13,75	30,255
13,80	28,445
13,85	28,014
13,90	30,761
13,95	28,489
14,00	30,985
14,05	29,795
14,10	31,295
14,15	30,401
14,20	28,835
14,25	28,208
14,30	29,379
14,35	29,565
14,40	28,701
14,45	30,801
14,50	29,274
14,55	29,446
14,60	30,396
14,65	32,412
14,70	35,412
14,75	47,691
14,80	74,633
14,85	134,614
14,90	245,683
14,95	429,168
15,00	686,597
15,05	1001,764
15,10	1312,674
15,15	1544,007
15,20	1628,742
15,25	1542,806
15,30	1311,833
15,35	1000,380
15,40	689,590
15,45	428,629
15,50	245,052
15,55	134,937
15,60	72,973
15,65	46,823
15,70	34,314
15,75	32,779
15,80	30,738
15,85	29,072
15,90	29,371
15,95	28,927
16,00	29,969
16,05	29,429
16,10	29,499
16,15	30,369
16,20	31,412
16,25	30,319
16,30	30,220
16,35	30,110
16,40	29,201
16,45	29,545
16,50	30,120
16,55	30,710
16,60	29,199
16,65	28,403
16,70	30,869
16,75	28,804
16,80	30,465
16,85	29,301
16,90	30,982
16,95	29,225
17,00	30,155
17,05	29,679
17,10	29,876
17,15	29,369
17,20	29,224
17,25	28,638
17,30	29,137
17,35	30,122
17,40	29,882
17,45	29,806
17,50	29,759
17,55	29,353
17,60	30,478
17,65	29,568
17,70	28,740
17,75	29,322
17,80	31,231
17,85	30,785
17,90	29,082
17,95	31,622
18,00	29,347
18,05	30,258
18,10	29,128
18,15	28,492
18,20	29,684
18,25	30,439
18,30	28,967
18,35	28,519
18,40	27,646
18,45	30,887
18,50	30,168
18,55	30,116
18,60	30,104
18,65	29,247
18,70	28,557
18,75	28,344
18,80	30,149
18,85	30,177
18,90	30,213
18,95	29,644
19,00	31,276
19,05	29,668
19,10	32,676
19,15	31,726
19,20	29,544
19,25	30,404
19,30	30,202
19,35	29,722
19,40	31,702
19,45	30,059
19,50	30,737
19,55	29,828
19,60	30,123
19,65	30,145
19,70	29,635
19,75	29,327
19,80	31,084
19,85	30,000
19,90	30,440
19,95	28,869
20,00	27,774
20,05	29,152
20,10	29,224
20,15	32,830
20,20	30,053
20,25	31,203
20,30	29,893
20,35	30,837
20,40	31,452
20,45	28,454
20,50	28,961
20,55	30,012
20,60	32,130
20,65	31,428
20,70	31,844
20,75	29,897
20,80	30,925
20,85	31,306
20,90	29,801
20,95	29,665
21,00	30,437
21,05	29,134
21,10	29,955
21,15	30,268
21,20	31,181
21,25	30,474
21,30	28,862
21,35	30,217
21,40	28,785
21,45	31,683
21,50	29,081
21,55	30,417
21,60	31,213
21,65	31,096
21,70	30,523
21,75	28,146
21,80	31,143
21,85	29,762
21,90	29,822
21,95	28,529
22,00	28,226
22,05	30,055
22,10	28,938
22,15	31,448
22,20	29,911
22,25	30,354
22,30	30,495
22,35	28,866
22,40	29,487
22,45	31,263
22,50	30,786
22,55	29,245
22,60	27,590
22,65	30,282
22,70	29,690
22,75	28,532
22,80	29,111
22,85	29,601
22,90	31,664
22,95	30,397
23,00	31,019
23,05	29,561
23,10	30,168
23,15	28,950
23,20	28,690
23,25	29,052
23,30	29,466
23,35	31,028
23,40	30,314
23,45	30,665
23,50	29,993
23,55	30,578
23,60	29,370
23,65	29,409
23,70	31,053
23,75	32,270
23,80	28,059
23,85	30,900
23,90	28,135
23,95	29,889
24,00	31,481
24,05	29,109
24,10	29,875
24,15	28,380
24,20	30,042
24,25	29,738
24,30	28,439
24,35	30,072
24,40	29,593
24,45	27,608
24,50	28,792
24,55	27,252
24,60	30,187
24,65	30,556
24,70	31,217
24,75	29,106
24,80	29,747
24,85	29,729
24,90	30,308
24,95	31,463
25,00	28,628
25,05	30,360
25,10	29,046
25,15	31,017
25,20	31,914
25,25	27,948
25,30	29,987
25,35	31,374
25,40	30,112
25,45	30,378
25,50	30,014
25,55	30,589
25,60	29,731
25,65	30,185
25,70	30,245
25,75	29,975
25,80	28,802
25,85	29,201
25,90	29,251
25,95	30,126
26,00	30,358
26,05	29,169
26,10	29,293
26,15	30,222
26,20	29,940
26,25	30,107
26,30	30,383
26,35	31,021
26,40	30,601
26,45	32,091
26,50	31,343
26,55	30,422
26,60	29,624
26,65	30,024
26,70	30,731
26,75	29,283
26,80	30,362
26,85	30,170
26,90	30,213
26,95	30,708
27,00	30,516
27,05	30,814
27,10	29,210
27,15	29,420
27,20	28,542
27,25	31,245
27,30	30,635
27,35	30,487
27,40	30,640
27,45	29,140
27,50	29,309
27,55	30,390
27,60	29,273
27,65	29,067
27,70	28,700
27,75	29,809
27,80	30,434
27,85	30,131
27,90	30,429
27,95	28,773
28,00	30,643
28,05	30,207
28,10	28,963
28,15	30,247
28,20	30,422
28,25	29,778
28,30	29,272
28,35	29,569
28,40	29,306
28,45	30,400
28,50	29,190
28,55	29,657
28,60	30,352
28,65	32,011
28,70	30,128
28,75	30,048
28,80	29,186
28,85	30,704
28,90	28,403
28,95	30,566
29,00	29,084
29,05	30,559
29,10	30,396
29,15	30,564
29,20	28,605
29,25	30,802
29,30	30,396
29,35	30,568
29,40	30,117
29,45	30,100
29,50	29,961
29,55	29,935
29,60	29,097
29,65	30,033
29,70	29,362
29,75	27,228
29,80	29,779
29,85	29,641
29,90	29,859
29,95	30,106
30,00	28,290

[PDA Multi Chromatogram(Ch2)]
Wavelength(nm)	280
Intensity Units	mAU

R.Time (min)	Intensity
0,00	78,789
0,05	82,545
0,10	83,818
0,15	80,490
0,20	80,000
0,25	81,384
0,30	77,299
0,35	82,478
0,40	80,570
0,45	81,750
0,50	79,338
0,55	77,449
0,60	77,200
0,65	81,654
0,70	81,557
0,75	80,620
0,80	81,650
0,85	79,235
0,90	78,916
0,95	79,666
1,00	75,901
1,05	81,450
1,10	79,792
1,15	79,551
1,20	76,815
1,25	77,522
1,30	81,212
1,35	81,947
1,40	77,580
1,45	80,939
1,50	82,446
1,55	75,980
1,60	80,918
1,65	80,625
1,70	80,955
1,75	81,511
1,80	79,035
1,85	79,553
1,90	81,310
1,95	81,005
2,00	79,650
2,05	78,850
2,10	85,336
2,15	79,095
2,20	78,944
2,25	79,557
2,30	79,326
2,35	81,780
2,40	77,656
2,45	78,342
2,50	79,949
2,55	78,805
2,60	75,620
2,65	74,882
2,70	80,515
2,75	82,251
2,80	78,157
2,85	80,715
2,90	77,406
2,95	78,559
3,00	84,075
3,05	79,160
3,10	81,102
3,15	82,609
3,20	80,881
3,25	79,744
3,30	80,606
3,35	80,371
3,40	82,374
3,45	80,190
3,50	79,220
3,55	81,967
3,60	78,526
3,65	75,747
3,70	81,569
3,75	80,691
3,80	77,603
3,85	78,717
3,90	81,046
3,95	79,644
4,00	81,420
4,05	80,192
4,10	79,920
4,15	76,391
4,20	78,497
4,25	79,702
4,30	80,456
4,35	76,157
4,40	81,567
4,45	79,783
4,50	82,801
4,55	82,273
4,60	79,597
4,65	81,607
4,70	79,056
4,75	81,646
4,80	81,521
4,85	81,025
4,90	78,369
4,95	79,324
5,00	82,856
5,05	82,750
5,10	78,767
5,15	81,920
5,20	78,098
5,25	77,421
5,30	83,418
5,35	83,129
5,40	79,021
5,45	79,423
5,50	77,412
5,55	78,006
5,60	82,641
5,65	81,129
5,70	81,987
5,75	74,706
5,80	82,419
5,85	81,518
5,90	82,628
5,95	79,361
6,00	78,057
6,05	79,858
6,10	80,938
6,15	82,050
6,20	80,590
6,25	80,623
6,30	83,153
6,35	79,082
6,40	80,409
6,45	78,259
6,50	80,454
6,55	81,039
6,60	76,711
6,65	81,495
6,70	81,485
6,75	83,593
6,80	79,030
6,85	77,986
6,90	80,221
6,95	78,845
7,00	80,096
7,05	80,596
7,10	79,923
7,15	79,226
7,20	81,688
7,25	81,816
7,30	79,412
7,35	81,376
7,40	79,199
7,45	80,096
7,50	79,304
7,55	78,557
7,60	82,016
7,65	81,017
7,70	79,098
7,75	80,321
7,80	80,556
7,85	81,154
7,90	79,316
7,95	78,772
8,00	80,350
8,05	81,446
8,10	79,097
8,15	81,602
8,20	79,453
8,25	79,674
8,30	83,132
8,35	78,997
8,40	76,533
8,45	81,022
8,50	79,721
8,55	78,917
8,60	78,091
8,65	77,632
8,70	80,742
8,75	78,259
8,80	81,271
8,85	80,447
8,90	80,905
8,95	77,377
9,00	78,022
9,05	84,180
9,10	78,728
9,15	80,033
9,20	80,807
9,25	79,289
9,30	76,785
9,35	80,771
9,40	77,783
9,45	79,860
9,50	78,245
9,55	78,576
9,60	77,133
9,65	80,741
9,70	75,712
9,75	78,484
9,80	81,531
9,85	81,106
9,90	79,209
9,95	79,688
10,00	81,828
10,05	79,397
10,10	79,934
10,15	85,736
10,20	86,169
10,25	88,200
10,30	99,946
10,35	101,051
10,40	104,689
10,45	102,637
10,50	95,923
10,55	89,729
10,60	81,879
10,65	80,765
10,70	81,865
10,75	81,684
10,80	80,074
10,85	78,112
10,90	82,785
10,95	80,024
11,00	80,363
11,05	80,113
11,10	79,495
11,15	79,336
11,20	77,775
11,25	79,539
11,30	79,324
11,35	81,648
11,40	79,278
11,45	80,948
11,50	79,720
11,55	79,842
11,60	82,706
11,65	79,209
11,70	81,124
11,75	75,396
11,80	76,589
11,85	81,986
11,90	79,054
11,95	82,623
12,00	80,432
12,05	78,174
12,10	79,092
12,15	79,179
12,20	82,196
12,25	81,797
12,30	82,295
12,35	79,296
12,40	80,461
12,45	77,755
12,50	82,360
12,55	78,647
12,60	78,903
12,65	76,926
12,70	82,884
12,75	82,585
12,80	82,144
12,85	81,043
12,90	75,914
12,95	81,487
13,00	82,079
13,05	78,174
13,10	81,479
13,15	80,800
13,20	78,972
13,25	80,145
13,30	82,278
13,35	82,153
13,40	76,743
13,45	79,897
13,50	76,391
13,55	78,373
13,60	79,397
13,65	80,519
13,70	81,448
13,75	77,091
13,80	78,830
13,85	80,984
13,90	80,541
13,95	78,619
14,00	81,554
14,05	82,423
14,10	77,888
14,15	77,087
14,20	78,807
14,25	83,721
14,30	79,084
14,35	83,127
14,40	76,935
14,45	77,719
14,50	79,618
14,55	79,266
14,60	80,575
14,65	87,859
14,70	96,230
14,75	132,335
14,80	218,527
14,85	396,352
14,90	729,607
14,95	1279,136
15,00	2053,953
15,05	2989,675
15,10	3924,118
15,15	4620,155
15,20	4880,802
15,25	4621,526
15,30	3921,826
15,35	2989,059
15,40	2054,485
15,45	1275,967
15,50	730,515
15,55	390,770
15,60	216,461
15,65	131,065
15,70	102,188
15,75	86,348
15,80	81,731
15,85	80,329
15,90	82,493
15,95	79,199
16,00	79,194
16,05	81,603
16,10	79,295
16,15	82,318
16,20	78,602
16,25	76,206
16,30	78,875
16,35	79,987
16,40	80,528
16,45	76,133
16,50	81,800
16,55	79,026
16,60	81,568
16,65	79,044
16,70	82,087
16,75	79,325
16,80	78,293
16,85	81,618
16,90	81,722
16,95	82,589
17,00	78,529
17,05	79,402
17,10	77,329
17,15	79,286
17,20	77,762
17,25	82,743
17,30	77,092
17,35	79,508
17,40	79,848
17,45	76,159
17,50	78,901
17,55	76,710
17,60	78,871
17,65	81,960
17,70	81,221
17,75	79,581
17,80	82,128
17,85	80,891
17,90	78,232
17,95	78,907
18,00	79,473
18,05	78,257
18,10	78,379
18,15	80,146
18,20	79,598
18,25	80,707
18,30	76,011
18,35	81,656
18,40	80,627
18,45	81,000
18,50	76,783
18,55	81,448
18,60	80,451
18,65	80,033
18,70	82,808
18,75	79,024
18,80	77,076
18,85	78,676
18,90	82,267
18,95	79,416
19,00	82,403
19,05	79,031
19,10	80,860
19,15	77,759
19,20	80,013
19,25	83,575
19,30	82,717
19,35	82,264
19,40	80,968
19,45	80,695
19,50	80,272
19,55	81,812
19,60	78,603
19,65	77,035
19,70	83,991
19,75	81,589
19,80	80,326
19,85	79,206
19,90	79,166
19,95	80,981
20,00	77,778
20,05	77,612
20,10	80,826
20,15	78,564
20,20	79,893
20,25	79,245
20,30	80,172
20,35	79,443
20,40	80,566
20,45	78,182
20,50	82,317
20,55	80,710
20,60	79,837
20,65	80,085
20,70	79,111
20,75	79,899
20,80	80,516
20,85	78,258
20,90	80,420
20,95	84,133
21,00	79,524
21,05	79,045
21,10	77,129
21,15	78,490
21,20	78,283
21,25	80,696
21,30	80,315
21,35	82,116
21,40	79,768
21,45	78,656
21,50	77,196
21,55	81,529
21,60	77,221
21,65	78,675
21,70	79,667
21,75	79,139
21,80	79,330
21,85	79,201
21,90	78,303
21,95	80,053
22,00	77,565
22,05	80,221
22,10	85,051
22,15	82,067
22,20	80,991
22,25	76,760
22,30	78,879
22,35	77,807
22,40	78,222
22,45	78,345
22,50	77,498
22,55	79,784
22,60	82,321
22,65	81,734
22,70	77,167
22,75	80,660
22,80	77,561
22,85	78,607
22,90	80,543
22,95	80,386
23,00	82,916
23,05	78,608
23,10	79,621
23,15	79,352
23,20	77,232
23,25	82,298
23,30	78,238
23,35	78,433
23,40	77,741
23,45	78,474
23,50	78,081
23,55	78,233
23,60	82,081
23,65	82,703
23,70	78,306
23,75	75,803
23,80	82,235
23,85	81,212
23,90	78,307
23,95	78,659
24,00	80,558
24,05	78,988
24,10	79,847
24,15	76,515
24,20	78,855
24,25	80,307
24,30	77,473
24,35	80,445
24,40	80,032
24,45	78,950
24,50	76,251
24,55	80,382
24,60	77,827
24,65	80,466
24,70	83,416
24,75	75,338
24,80	80,490
24,85	78,084
24,90	76,862
24,95	76,824
25,00	80,368
25,05	76,615
25,10	79,853
25,15	82,603
25,20	80,862
25,25	79,217
25,30	81,758
25,35	80,514
25,40	77,750
25,45	75,847
25,50	83,655
25,55	80,935
25,60	80,926
25,65	82,467
25,70	79,088
25,75	83,632
25,80	79,849
25,85	77,360
25,90	82,766
25,95	79,053
26,00	76,871
26,05	77,912
26,10	80,212
26,15	77,176
26,20	76,326
26,25	78,599
26,30	76,665
26,35	79,116
26,40	79,189
26,45	81,727
26,50	84,521
26,55	80,204
26,60	79,658
26,65	78,563
26,70	80,232
26,75	80,973
26,80	83,770
26,85	79,461
26,90	80,796
26,95	81,218
27,00	75,801
27,05	82,232
27,10	74,543
27,15	79,163
27,20	77,787
27,25	81,838
27,30	80,315
27,35	79,768
27,40	80,658
27,45	77,447
27,50	79,415
27,55	75,701
27,60	80,655
27,65	79,634
27,70	78,339
27,75	80,104
27,80	77,924
27,85	78,678
27,90	81,900
27,95	81,230
28,00	80,701
28,05	77,406
28,10	83,702
28,15	83,817
28,20	84,010
28,25	79,920
28,30	82,533
28,35	80,545
28,40	80,985
28,45	80,494
28,50	81,952
28,55	80,164
28,60	78,250
28,65	75,325
28,70	77,510
28,75	82,120
28,80	79,156
28,85	81,614
28,90	79,121
28,95	82,214
29,00	81,439
29,05	80,700
29,10	82,078
29,15	78,977
29,20	83,505
29,25	77,151
29,30	79,015
29,35	80,924
29,40	79,435
29,45	79,398
29,50	78,136
29,55	76,153
29,60	79,710
29,65	80,539
29,70	81,188
29,75	79,770
29,80	80,981
29,85	77,572
29,90	79,137
29,95	78,046
30,00	83,515

[Peak Table(PDA-Ch1)]
# of Peaks	2
Peak#	R.Time	I.Time	F.Time	Area	Height
1	10,40	10,10	10,70	4,57	1,83
2	15,20	14,90	15,50	600,66	240,26

[Peak Table(PDA-Ch2)]
# of Peaks	2
Peak#	R.Time	I.Time	F.Time	Area	Height
1	10,40	10,10	10,70	9,43	3,77
2	15,20	14,90	15,50	1803,64	721,46
