[Header]
Application Name	LabSolutions
8,80	29,697
8,85	29,404
8,90	29,591
8,95	29,560
9,00	30,504
9,05	29,808
9,10	31,440
9,15	29,167
9,20	30,316
9,25	30,816
9,30	28,655
9,35	30,468
9,40	30,475
9,45	28,289
9,50	31,643
9,55	30,893
9,60	29,959
9,65	30,321
9,70	30,888
9,75	27,824
9,80	30,630
9,85	31,473
9,90	29,536
9,95	28,418
10,00	29,031
10,05	29,488
10,10	30,387
10,15	30,797
10,20	29,385
10,25	29,150
10,30	30,791
10,35	30,887
10,40	29,058
10,45	30,767
10,50	31,191
10,55	30,462
10,60	29,374
10,65	29,236
10,70	29,305
10,75	28,509
10,80	30,630
10,85	30,755
10,90	29,362
10,95	28,536
11,00	30,777
11,05	29,290
11,10	30,450
11,15	31,363
11,20	28,905
11,25	31,741
11,30	31,042
11,35	30,168
11,40	29,866
11,45	29,410
11,50	30,430
11,55	30,353
11,60	30,126
11,65	30,694
11,70	29,527
11,75	30,074
11,80	29,735
11,85	29,866
11,90	30,187
11,95	31,669
12,00	31,411
12,05	31,120
12,10	28,685
12,15	30,450
12,20	31,458
12,25	29,537
12,30	30,469
12,35	30,640
12,40	31,089
12,45	31,440
12,50	31,062
12,55	28,153
12,60	31,956
12,65	30,281
12,70	29,129
12,75	29,002
12,80	28,550
12,85	29,759
12,90	30,211
12,95	29,610
13,00	30,651
13,05	31,066
13,10	29,835
13,15	29,616
13,20	29,677
13,25	30,153
13,30	30,291
13,35	30,560
13,40	29,327
13,45	29,970
13,50	30,527
13,55	29,954
13,60	29,730
13,65	30,065
13,70	30,160
13,75	28,429
13,80	31,310
13,85	28,863
13,90	29,737
13,95	29,326
14,00	29,574
14,05	30,393
14,10	31,289
14,15	30,040
14,20	31,453
14,25	29,892
14,30	28,171
14,35	30,473
14,40	28,974
14,45	28,328
14,50	28,866
14,55	28,975
14,60	32,024
14,65	30,515
14,70	29,992
14,75	30,795
14,80	30,503
14,85	31,320
14,90	30,283
14,95	30,135
15,00	30,448
15,05	28,929
15,10	29,782
15,15	30,696
15,20	30,206
15,25	30,877
15,30	29,058
15,35	29,523
15,40	31,262
15,45	29,748
15,50	29,995
15,55	29,237
15,60	30,454
15,65	29,957
15,70	30,752
15,75	30,553
15,80	30,381
15,85	28,739
15,90	30,188
15,95	31,383
16,00	29,928
16,05	29,553
16,10	30,400
16,15	30,191
16,20	29,872
16,25	30,628
16,30	30,026
16,35	28,198
16,40	29,842
16,45	29,879
16,50	27,598
16,55	29,133
16,60	28,842
16,65	29,244
16,70	28,937
16,75	30,058
16,80	33,045
16,85	28,772
16,90	30,101
16,95	29,514
17,00	30,852
17,05	29,726
17,10	30,834
17,15	31,217
17,20	30,467
17,25	29,161
17,30	29,824
17,35	29,914
17,40	31,717
17,45	29,065
17,50	28,074
17,55	29,827
17,60	30,160
17,65	30,084
17,70	30,279
17,75	31,327
17,80	29,698
17,85	29,075
17,90	28,682
17,95	29,317
18,00	29,764
18,05	27,333
18,10	29,792
18,15	28,909
18,20	31,883
18,25	28,308
18,30	29,932
18,35	30,608
18,40	31,179
18,45	29,030
18,50	30,151
18,55	30,590
18,60	27,951
18,65	31,839
18,70	31,412
18,75	30,187
18,80	27,563
18,85	30,512
18,90	29,373
18,95	31,087
19,00	29,770
19,05	29,915
19,10	28,233
19,15	29,171
19,20	30,021
19,25	29,681
19,30	29,283
19,35	31,464
19,40	29,567
19,45	28,814
19,50	29,923
19,55	30,937
19,60	30,222
19,65	29,389
19,70	30,766
19,75	28,788
19,80	28,322
19,85	28,549
19,90	31,282
19,95	29,892
20,00	29,890
20,05	28,671
20,10	28,707
20,15	29,933
20,20	29,738
20,25	29,222
20,30	29,456
20,35	29,770
20,40	28,393
20,45	29,938
20,50	30,000
20,55	30,096
20,60	28,088
20,65	29,909
20,70	28,310
20,75	29,588
20,80	30,786
20,85	30,095
20,90	29,177
20,95	30,033
21,00	31,049
21,05	29,686
21,10	28,234
21,15	30,055
21,20	29,659
21,25	30,237
21,30	29,857
21,35	30,196
21,40	29,512
21,45	31,414
21,50	28,302
21,55	32,982
21,60	30,887
21,65	29,298
21,70	30,959
21,75	29,144
21,80	29,512
21,85	30,524
21,90	29,780
21,95	30,607
22,00	30,000
22,05	29,521
22,10	30,435
22,15	29,297
22,20	30,177
22,25	29,645
22,30	29,288
22,35	33,038
22,40	29,577
22,45	28,962
22,50	29,043
22,55	29,562
22,60	30,725
22,65	30,893
22,70	28,893
22,75	30,061
22,80	30,839
22,85	30,808
22,90	30,682
22,95	30,944
23,00	29,607
23,05	28,186
23,10	30,153
23,15	30,949
23,20	32,753
23,25	30,714
23,30	31,741
23,35	29,931
23,40	29,832
23,45	29,913
23,50	31,507
23,55	31,531
23,60	29,731
23,65	29,493
23,70	30,562
23,75	31,444
23,80	29,858
23,85	30,179
23,90	30,716
23,95	27,908
24,00	31,643
24,05	30,117
24,10	30,424
24,15	29,158
24,20	30,648
24,25	30,725
24,30	30,612
24,35	30,176
24,40	29,682
24,45	27,646
24,50	30,719
24,55	30,206
24,60	30,320
24,65	29,694
24,70	30,180
24,75	30,495
24,80	29,161
24,85	29,552
24,90	29,979
24,95	31,104
25,00	30,469
25,05	30,913
25,10	30,205
25,15	31,106
25,20	30,496
25,25	30,469
25,30	31,276
25,35	29,661
25,40	31,734
25,45	30,390
25,50	30,782
25,55	27,857
25,60	29,879
25,65	29,917
25,70	30,621
25,75	29,893
25,80	31,650
25,85	30,193
25,90	31,627
25,95	29,603
26,00	30,913
26,05	29,735
26,10	28,474
26,15	29,927
26,20	29,268
26,25	30,853
26,30	29,880
26,35	30,537
26,40	30,122
26,45	29,625
26,50	29,090
26,55	30,645
26,60	30,196
26,65	28,538
26,70	29,864
26,75	31,809
26,80	29,858
26,85	29,100
26,90	29,309
26,95	29,852
27,00	29,599
27,05	28,738
27,10	30,177
27,15	30,148
27,20	29,430
27,25	28,774
27,30	29,589
27,35	27,994
27,40	28,726
27,45	30,190
27,50	29,329
27,55	29,530
27,60	29,624
27,65	31,113
27,70	32,126
27,75	29,550
27,80	30,671
27,85	29,866
27,90	29,818
27,95	29,211
28,00	29,307
28,05	28,982
28,10	27,963
28,15	31,202
28,20	31,725
28,25	30,140
28,30	30,761
28,35	30,348
28,40	28,278
28,45	30,633
28,50	31,300
28,55	31,286
28,60	28,443
28,65	29,683
28,70	30,953
28,75	29,762
28,80	29,737
28,85	30,449
28,90	29,840
28,95	30,653
29,00	29,095
29,05	29,661
29,10	30,874
29,15	28,863
29,20	30,160
29,25	29,919
29,30	29,134
29,35	29,009
29,40	29,428
29,45	28,664
29,50	30,856
29,55	29,401
29,60	30,135
29,65	30,008
29,70	31,432
29,75	30,181
29,80	28,569
29,85	30,231
29,90	31,326
29,95	31,082
30,00	30,081

[PDA Multi Chromatogram(Ch2)]
Wavelength(nm)	280
Intensity Units	mAU

R.Time (min)	Intensity
0,00	80,604
0,05	80,153
0,10	79,874
0,15	78,369
0,20	79,384
0,25	81,719
0,30	80,000
0,35	80,342
0,40	81,642
0,45	81,498
0,50	79,142
0,55	81,130
0,60	78,336
0,65	79,218
0,70	78,732
0,75	76,685
0,80	80,559
0,85	78,856
0,90	78,426
0,95	82,283
1,00	80,616
1,05	78,530
1,10	79,411
1,15	74,763
1,20	77,664
1,25	76,528
1,30	76,798
1,35	79,449
1,40	78,844
1,45	79,668
1,50	82,530
1,55	79,160
1,60	80,990
1,65	79,708
1,70	79,485
1,75	78,857
1,80	82,585
1,85	78,359
1,90	82,147
1,95	81,266
2,00	81,547
2,05	77,875
2,10	80,651
2,15	76,257
2,20	83,577
2,25	81,096
2,30	78,413
2,35	80,607
2,40	80,531
2,45	81,577
2,50	80,357
2,55	78,734
2,60	78,428
2,65	78,747
2,70	79,451
2,75	80,309
2,80	82,182
2,85	83,524
2,90	77,675
2,95	80,460
3,00	79,618
3,05	80,849
3,10	78,792
3,15	80,890
3,20	80,659
3,25	84,619
3,30	79,231
3,35	80,985
3,40	80,208
3,45	83,239
3,50	77,816
3,55	81,424
3,60	79,480
3,65	79,118
3,70	77,963
3,75	82,789
3,80	80,628
3,85	81,743
3,90	80,902
3,95	78,158
4,00	77,704
4,05	77,810
4,10	80,919
4,15	82,246
4,20	80,715
4,25	83,789
4,30	83,317
4,35	81,130
4,40	80,686
4,45	78,798
4,50	80,517
4,55	78,722
4,60	81,052
4,65	82,900
4,70	82,752
4,75	78,271
4,80	75,149
4,85	82,118
4,90	77,639
4,95	75,096
5,00	78,447
5,05	77,403
5,10	77,236
5,15	77,042
5,20	77,685
5,25	79,080
5,30	84,066
5,35	80,529
5,40	77,466
5,45	81,601
5,50	79,243
5,55	80,868
5,60	80,723
5,65	81,012
5,70	81,644
5,75	74,387
5,80	81,029
5,85	78,815
5,90	83,772
5,95	82,197
6,00	77,315
6,05	78,710
6,10	84,734
6,15	78,841
6,20	76,970
6,25	80,675
6,30	77,229
6,35	80,922
6,40	80,173
6,45	78,827
6,50	78,958
6,55	81,578
6,60	78,608
6,65	79,635
6,70	81,888
6,75	78,706
6,80	79,923
6,85	84,053
6,90	77,907
6,95	79,473
7,00	80,047
7,05	80,141
7,10	79,729
7,15	76,585
7,20	85,310
7,25	81,017
7,30	78,603
7,35	79,228
7,40	79,149
7,45	79,800
7,50	76,857
7,55	80,291
7,60	80,108
7,65	80,192
7,70	80,305
7,75	78,055
7,80	78,631
7,85	81,107
7,90	83,984
7,95	78,364
8,00	80,106
8,05	81,353
8,10	80,039
8,15	79,381
8,20	77,227
8,25	81,380
8,30	78,967
8,35	78,385
8,40	77,416
8,45	80,031
8,50	78,023
8,55	82,379
8,60	81,214
8,65	81,712
8,70	80,903
8,75	80,880
8,80	79,545
8,85	78,823
8,90	79,693
8,95	79,811
9,00	81,466
9,05	84,182
9,10	80,777
9,15	78,122
9,20	77,118
9,25	79,047
9,30	78,106
9,35	78,909
9,40	81,207
9,45	79,266
9,50	78,781
9,55	78,423
9,60	80,677
9,65	80,486
9,70	81,074
9,75	79,578
9,80	79,907
9,85	76,356
9,90	82,111
9,95	81,681
10,00	77,341
10,05	79,710
10,10	82,566
10,15	78,747
10,20	80,845
10,25	81,915
10,30	81,471
10,35	75,553
10,40	78,881
10,45	79,186
10,50	77,452
10,55	80,430
10,60	79,259
10,65	79,026
10,70	82,118
10,75	79,603
10,80	77,920
10,85	79,960
10,90	83,038
10,95	81,095
11,00	79,306
11,05	81,962
11,10	82,336
11,15	79,617
11,20	80,474
11,25	79,547
11,30	75,178
11,35	79,086
11,40	85,240
11,45	76,125
11,50	77,664
11,55	80,889
11,60	78,493
11,65	80,283
11,70	79,607
11,75	80,594
11,80	81,627
11,85	83,257
11,90	82,144
11,95	82,384
12,00	78,470
12,05	78,304
12,10	77,502
12,15	80,006
12,20	81,725
12,25	80,028
12,30	83,195
12,35	84,503
12,40	81,690
12,45	82,566
12,50	79,866
12,55	82,032
12,60	79,861
12,65	78,837
12,70	78,205
12,75	78,977
12,80	78,497
12,85	80,540
12,90	79,535
12,95	76,341
13,00	79,224
13,05	80,385
13,10	83,028
13,15	80,086
13,20	82,063
13,25	82,056
13,30	80,078
13,35	77,728
13,40	78,083
13,45	77,963
13,50	80,551
13,55	76,584
13,60	83,698
13,65	82,660
13,70	78,572
13,75	78,727
13,80	80,640
13,85	78,102
13,90	79,658
13,95	77,735
14,00	82,544
14,05	84,108
14,10	80,219
14,15	81,991
14,20	80,109
14,25	80,215
14,30	78,804
14,35	81,530
14,40	80,567
14,45	80,184
14,50	79,839
14,55	80,367
14,60	78,989
14,65	82,598
14,70	78,262
14,75	79,135
14,80	80,974
14,85	81,114
14,90	78,110
14,95	81,136
15,00	81,390
15,05	81,711
15,10	82,835
15,15	77,549
15,20	77,596
15,25	78,783
15,30	80,334
15,35	78,759
15,40	78,060
15,45	79,511
15,50	80,327
15,55	76,921
15,60	82,700
15,65	80,456
15,70	82,417
15,75	80,939
15,80	78,761
15,85	80,690
15,90	78,894
15,95	78,315
16,00	80,626
16,05	82,066
16,10	80,096
16,15	79,655
16,20	80,023
16,25	76,942
16,30	82,434
16,35	80,948
16,40	78,174
16,45	76,803
16,50	78,536
16,55	75,548
16,60	78,353
16,65	81,829
16,70	81,301
16,75	79,762
16,80	84,052
16,85	81,962
16,90	83,311
16,95	80,895
17,00	76,595
17,05	81,321
17,10	82,135
17,15	79,902
17,20	78,391
17,25	77,874
17,30	78,772
17,35	80,465
17,40	80,305
17,45	81,127
17,50	80,624
17,55	79,713
17,60	78,135
17,65	79,315
17,70	83,489
17,75	82,278
17,80	78,349
17,85	78,946
17,90	79,193
17,95	80,310
18,00	79,780
18,05	76,550
18,10	80,328
18,15	79,040
18,20	76,568
18,25	79,270
18,30	77,050
18,35	79,617
18,40	76,795
18,45	81,903
18,50	83,181
18,55	79,596
18,60	80,020
18,65	80,303
18,70	80,558
18,75	79,546
18,80	80,800
18,85	80,192
18,90	77,990
18,95	83,262
19,00	79,838
19,05	81,534
19,10	77,030
19,15	79,049
19,20	80,339
19,25	78,108
19,30	79,147
19,35	83,753
19,40	78,599
19,45	80,414
19,50	81,466
19,55	80,325
19,60	83,549
19,65	81,198
19,70	81,200
19,75	81,387
19,80	81,486
19,85	79,256
19,90	79,822
19,95	79,151
20,00	82,001
20,05	82,220
20,10	80,870
20,15	77,157
20,20	80,216
20,25	79,393
20,30	78,991
20,35	79,397
20,40	77,320
20,45	79,785
20,50	80,982
20,55	83,251
20,60	80,000
20,65	82,193
20,70	81,346
20,75	80,123
20,80	81,980
20,85	76,657
20,90	79,739
20,95	81,392
21,00	82,686
21,05	82,047
21,10	75,842
21,15	81,070
21,20	77,929
21,25	76,621
21,30	82,644
21,35	78,956
21,40	84,811
21,45	80,600
21,50	79,320
21,55	79,630
21,60	81,612
21,65	82,654
21,70	80,131
21,75	79,298
21,80	81,647
21,85	83,577
21,90	79,879
21,95	79,181
22,00	81,074
22,05	80,271
22,10	81,254
22,15	82,081
22,20	82,777
22,25	78,830
22,30	81,816
22,35	80,070
22,40	81,213
22,45	80,415
22,50	82,814
22,55	83,060
22,60	78,147
22,65	79,791
22,70	82,707
22,75	76,512
22,80	79,314
22,85	76,569
22,90	81,001
22,95	81,019
23,00	75,569
23,05	81,982
23,10	82,495
23,15	80,546
23,20	81,683
23,25	81,279
23,30	81,612
23,35	79,491
23,40	83,376
23,45	80,976
23,50	79,038
23,55	82,996
23,60	80,577
23,65	80,203
23,70	79,915
23,75	77,467
23,80	79,024
23,85	82,935
23,90	83,574
23,95	78,892
24,00	76,693
24,05	80,139
24,10	79,958
24,15	81,361
24,20	77,665
24,25	80,373
24,30	80,336
24,35	81,887
24,40	79,851
24,45	82,087
24,50	76,534
24,55	82,460
24,60	78,571
24,65	80,244
24,70	77,814
24,75	80,506
24,80	83,066
24,85	78,802
24,90	81,814
24,95	77,408
25,00	76,789
25,05	79,872
25,10	80,598
25,15	80,437
25,20	80,675
25,25	82,228
25,30	78,715
25,35	78,208
25,40	78,351
25,45	84,802
25,50	81,368
25,55	82,484
25,60	75,269
25,65	81,608
25,70	79,893
25,75	81,137
25,80	81,982
25,85	79,861
25,90	79,397
25,95	83,380
26,00	79,254
26,05	82,027
26,10	77,271
26,15	81,691
26,20	78,055
26,25	83,284
26,30	83,728
26,35	79,269
26,40	75,562
26,45	79,364
26,50	78,580
26,55	75,193
26,60	81,760
26,65	83,174
26,70	78,043
26,75	79,287
26,80	81,343
26,85	80,339
26,90	80,146
26,95	78,284
27,00	79,708
27,05	78,448
27,10	77,931
27,15	81,194
27,20	81,101
27,25	75,337
27,30	80,877
27,35	78,789
27,40	78,924
27,45	79,599
27,50	79,926
27,55	79,145
27,60	76,382
27,65	81,219
27,70	79,020
27,75	81,271
27,80	80,434
27,85	81,812
27,90	80,925
27,95	83,376
28,00	79,156
28,05	78,238
28,10	79,771
28,15	78,369
28,20	76,420
28,25	77,203
28,30	78,629
28,35	78,036
28,40	80,499
28,45	81,474
28,50	80,327
28,55	79,261
28,60	77,989
28,65	84,527
28,70	78,502
28,75	82,608
28,80	81,232
28,85	79,578
28,90	77,832
28,95	81,201
29,00	79,057
29,05	78,123
29,10	81,365
29,15	77,862
29,20	80,945
29,25	81,331
29,30	76,989
29,35	80,601
29,40	80,559
29,45	80,264
29,50	80,260
29,55	82,482
29,60	82,385
29,65	79,814
29,70	81,105
29,75	80,328
29,80	81,868
29,85	79,997
29,90	77,289
29,95	80,709
30,00	81,402

[Peak Table(PDA-Ch1)]
# of Peaks	2
Peak#	R.Time	I.Time	F.Time	Area	Height
1	10,40	10,10	10,70	1,76	0,70
2	15,20	14,90	15,50	1,52	0,61

[Peak Table(PDA-Ch2)]
# of Peaks	2
Peak#	R.Time	I.Time	F.Time	Area	Height
1	10,40	10,10	10,70	5,13	2,05
2	15,20	14,90	15,50	3,57	1,43
