[Header]
Application Name	LabSolutions
8,80	30,769
8,85	27,248
8,90	29,073
8,95	28,243
9,00	30,468
9,05	30,590
9,10	30,611
9,15	29,141
9,20	29,250
9,25	29,455
9,30	29,249
9,35	29,525
9,40	31,563
9,45	28,554
9,50	29,727
9,55	29,778
9,60	31,756
9,65	30,247
9,70	27,874
9,75	31,153
9,80	29,781
9,85	28,919
9,90	27,863
9,95	28,529
10,00	30,635
10,05	31,388
10,10	31,113
10,15	29,103
10,20	31,045
10,25	32,142
10,30	36,096
10,35	36,019
10,40	37,318
10,45	35,798
10,50	35,928
10,55	32,871
10,60	32,597
10,65	30,400
10,70	30,513
10,75	29,498
10,80	28,560
10,85	30,621
10,90	30,042
10,95	29,809
11,00	31,368
11,05	30,047
11,10	30,473
11,15	30,639
11,20	28,862
11,25	29,351
11,30	28,732
11,35	29,921
11,40	28,817
11,45	30,386
11,50	30,764
11,55	29,961
11,60	30,519
11,65	29,733
11,70	32,103
11,75	29,578
11,80	29,432
11,85	29,866
11,90	30,806
11,95	29,232
12,00	29,189
12,05	30,567
12,10	30,044
12,15	30,878
12,20	30,120
12,25	30,197
12,30	28,193
12,35	31,656
12,40	30,524
12,45	30,637
12,50	28,128
12,55	28,948
12,60	29,461
12,65	31,791
12,70	31,521
12,75	30,628
12,80	28,521
12,85	28,799
12,90	31,041
12,95	30,916
13,00	30,181
13,05	30,192
13,10	30,655
13,15	31,426
13,20	30,451
13,25	29,663
13,30	29,506
13,35	29,825
13,40	31,703
13,45	29,180
13,50	30,613
13,55	29,248
13,60	31,157
13,65	28,887
13,70	29,601
13,75	30,141
13,80	31,086
13,85	28,301
13,90	31,779
13,95	29,488
14,00	31,675
14,05	30,541
14,10	29,266
14,15	30,088
14,20	30,886
14,25	29,737
14,30	28,677
14,35	29,213
14,40	29,727
14,45	30,545
14,50	30,915
14,55	28,716
14,60	28,522
14,65	30,957
14,70	38,278
14,75	54,963
14,80	91,839
14,85	173,698
14,90	328,193
14,95	578,164
15,00	934,172
15,05	1361,986
15,10	1793,215
15,15	2109,359
15,20	2229,161
15,25	2110,163
15,30	1792,018
15,35	1363,018
15,40	935,273
15,45	577,619
15,50	327,101
15,55	173,707
15,60	91,294
15,65	52,266
15,70	38,575
15,75	33,920
15,80	30,460
15,85	30,459
15,90	30,557
15,95	29,685
16,00	30,640
16,05	28,551
16,10	29,990
16,15	31,036
16,20	27,964
16,25	31,792
16,30	30,249
16,35	29,198
16,40	29,470
16,45	30,733
16,50	30,905
16,55	29,266
16,60	30,437
16,65	30,178
16,70	29,625
16,75	29,307
16,80	30,028
16,85	29,822
16,90	31,895
16,95	30,158
17,00	30,316
17,05	30,090
17,10	31,207
17,15	30,003
17,20	30,566
17,25	28,415
17,30	27,774
17,35	30,266
17,40	28,604
17,45	31,111
17,50	31,485
17,55	30,498
17,60	30,216
17,65	30,785
17,70	28,713
17,75	30,755
17,80	31,831
17,85	30,265
17,90	31,071
17,95	27,724
18,00	29,021
18,05	30,972
18,10	29,046
18,15	29,610
18,20	30,008
18,25	30,745
18,30	28,910
18,35	31,679
18,40	29,125
18,45	31,951
18,50	30,049
18,55	30,921
18,60	29,967
18,65	28,049
18,70	29,461
18,75	29,538
18,80	29,775
18,85	28,669
18,90	29,536
18,95	31,024
19,00	29,377
19,05	31,647
19,10	30,486
19,15	30,525
19,20	29,951
19,25	32,484
19,30	29,320
19,35	29,108
19,40	30,923
19,45	30,044
19,50	29,932
19,55	30,017
19,60	27,673
19,65	29,726
19,70	29,350
19,75	30,614
19,80	29,685
19,85	32,103
19,90	30,653
19,95	29,355
20,00	30,225
20,05	30,994
20,10	30,190
20,15	30,899
20,20	31,928
20,25	28,633
20,30	31,371
20,35	31,188
20,40	30,625
20,45	31,057
20,50	27,704
20,55	29,049
20,60	29,566
20,65	30,837
20,70	29,318
20,75	31,242
20,80	29,562
20,85	29,595
20,90	30,700
20,95	29,115
21,00	29,754
21,05	28,989
21,10	28,920
21,15	30,169
21,20	30,259
21,25	30,884
21,30	30,011
21,35	29,388
21,40	31,786
21,45	29,186
21,50	29,871
21,55	30,484
21,60	30,105
21,65	31,147
21,70	29,554
21,75	31,519
21,80	29,752
21,85	30,091
21,90	29,541
21,95	29,551
22,00	30,449
22,05	31,723
22,10	30,475
22,15	30,356
22,20	29,636
22,25	28,547
22,30	29,560
22,35	31,233
22,40	30,159
22,45	28,505
22,50	29,430
22,55	30,279
22,60	30,994
22,65	29,431
22,70	30,024
22,75	28,914
22,80	30,922
22,85	30,559
22,90	29,935
22,95	29,711
23,00	30,352
23,05	31,947
23,10	30,032
23,15	28,585
23,20	30,729
23,25	31,637
23,30	29,994
23,35	30,060
23,40	29,642
23,45	29,415
23,50	29,971
23,55	30,402
23,60	30,007
23,65	31,364
23,70	30,914
23,75	28,662
23,80	30,198
23,85	29,869
23,90	29,899
23,95	27,595
24,00	29,847
24,05	28,553
24,10	30,944
24,15	30,260
24,20	29,524
24,25	29,639
24,30	29,978
24,35	30,436
24,40	32,276
24,45	28,819
24,50	28,882
24,55	31,315
24,60	31,015
24,65	28,461
24,70	30,604
24,75	29,795
24,80	31,065
24,85	30,220
24,90	30,370
24,95	29,518
25,00	29,763
25,05	30,847
25,10	29,871
25,15	30,436
25,20	32,132
25,25	30,236
25,30	31,474
25,35	27,572
25,40	31,472
25,45	28,892
25,50	30,001
25,55	28,903
25,60	29,813
25,65	29,528
25,70	29,001
25,75	31,990
25,80	31,940
25,85	30,228
25,90	30,010
25,95	29,750
26,00	30,102
26,05	31,747
26,10	30,460
26,15	30,061
26,20	29,824
26,25	28,705
26,30	30,817
26,35	29,657
26,40	29,681
26,45	30,453
26,50	28,717
26,55	29,281
26,60	29,910
26,65	30,772
26,70	30,186
26,75	29,877
26,80	30,111
26,85	30,638
26,90	30,209
26,95	30,642
27,00	29,824
27,05	29,565
27,10	31,126
27,15	28,896
27,20	31,021
27,25	32,269
27,30	29,589
27,35	29,460
27,40	28,751
27,45	30,215
27,50	30,272
27,55	30,318
27,60	30,090
27,65	30,718
27,70	27,897
27,75	30,428
27,80	29,698
27,85	30,264
27,90	29,317
27,95	30,776
28,00	31,599
28,05	30,808
28,10	29,031
28,15	30,631
28,20	29,174
28,25	29,333
28,30	29,905
28,35	29,820
28,40	31,450
28,45	30,134
28,50	30,082
28,55	30,739
28,60	28,956
28,65	30,164
28,70	30,874
28,75	29,741
28,80	29,629
28,85	30,367
28,90	30,965
28,95	29,248
29,00	31,133
29,05	30,461
29,10	32,190
29,15	28,825
29,20	31,365
29,25	30,478
29,30	29,414
29,35	29,890
29,40	31,148
29,45	30,232
29,50	29,767
29,55	30,233
29,60	28,995
29,65	30,989
29,70	31,366
29,75	31,360
29,80	29,875
29,85	27,663
29,90	29,375
29,95	30,714
30,00	30,120

[PDA Multi Chromatogram(Ch2)]
Wavelength(nm)	280
Intensity Units	mAU

R.Time (min)	Intensity
0,00	79,767
0,05	79,102
0,10	83,208
0,15	82,783
0,20	81,998
0,25	82,256
0,30	77,149
0,35	80,555
0,40	78,484
0,45	80,784
0,50	79,954
0,55	77,005
0,60	78,242
0,65	79,575
0,70	81,242
0,75	82,374
0,80	79,082
0,85	77,792
0,90	78,071
0,95	77,806
1,00	75,406
1,05	78,395
1,10	81,629
1,15	81,956
1,20	80,246
1,25	81,381
1,30	80,530
1,35	80,423
1,40	79,121
1,45	76,372
1,50	77,120
1,55	81,322
1,60	80,699
1,65	81,668
1,70	78,659
1,75	75,461
1,80	83,904
1,85	81,685
1,90	79,866
1,95	79,715
2,00	76,874
2,05	78,230
2,10	82,213
2,15	81,564
2,20	78,842
2,25	82,910
2,30	79,015
2,35	80,574
2,40	81,509
2,45	79,207
2,50	78,291
2,55	79,768
2,60	78,508
2,65	79,687
2,70	78,770
2,75	82,285
2,80	81,594
2,85	79,336
2,90	76,724
2,95	78,439
3,00	82,318
3,05	82,451
3,10	79,430
3,15	83,378
3,20	78,527
3,25	82,779
3,30	75,990
3,35	77,079
3,40	78,655
3,45	82,002
3,50	79,565
3,55	78,997
3,60	78,646
3,65	75,465
3,70	82,455
3,75	78,502
3,80	79,255
3,85	78,922
3,90	81,617
3,95	75,778
4,00	75,221
4,05	76,732
4,10	79,085
4,15	81,885
4,20	82,019
4,25	78,399
4,30	80,092
4,35	80,363
4,40	79,540
4,45	81,465
4,50	81,086
4,55	74,943
4,60	79,494
4,65	79,047
4,70	81,142
4,75	82,472
4,80	81,467
4,85	81,586
4,90	84,044
4,95	77,754
5,00	80,094
5,05	80,876
5,10	83,470
5,15	82,788
5,20	82,631
5,25	77,575
5,30	78,092
5,35	77,583
5,40	78,715
5,45	78,573
5,50	73,898
5,55	82,060
5,60	83,320
5,65	80,400
5,70	85,055
5,75	77,552
5,80	83,152
5,85	76,232
5,90	80,334
5,95	79,182
6,00	78,286
6,05	79,980
6,10	77,803
6,15	79,944
6,20	78,372
6,25	79,860
6,30	81,683
6,35	79,829
6,40	81,557
6,45	84,431
6,50	79,293
6,55	80,821
6,60	82,622
6,65	79,491
6,70	78,571
6,75	78,224
6,80	74,941
6,85	79,165
6,90	82,462
6,95	80,330
7,00	79,316
7,05	82,697
7,10	79,289
7,15	81,300
7,20	79,881
7,25	79,095
7,30	79,303
7,35	83,320
7,40	78,247
7,45	84,319
7,50	78,317
7,55	77,473
7,60	80,946
7,65	78,059
7,70	80,690
7,75	82,015
7,80	80,260
7,85	79,979
7,90	79,668
7,95	79,984
8,00	81,012
8,05	80,806
8,10	77,301
8,15	80,570
8,20	77,809
8,25	81,627
8,30	78,175
8,35	78,977
8,40	79,779
8,45	79,263
8,50	79,034
8,55	79,389
8,60	79,933
8,65	78,237
8,70	78,873
8,75	79,902
8,80	80,454
8,85	80,565
8,90	80,126
8,95	79,374
9,00	81,264
9,05	79,878
9,10	75,778
9,15	79,821
9,20	79,719
9,25	81,242
9,30	82,582
9,35	81,228
9,40	81,952
9,45	80,041
9,50	81,087
9,55	75,283
9,60	79,075
9,65	78,840
9,70	78,556
9,75	76,650
9,80	82,323
9,85	82,177
9,90	76,823
9,95	79,066
10,00	78,818
10,05	78,626
10,10	81,372
10,15	79,272
10,20	85,643
10,25	92,951
10,30	99,339
10,35	100,937
10,40	106,169
10,45	101,174
10,50	96,539
10,55	89,221
10,60	82,475
10,65	80,644
10,70	78,794
10,75	79,104
10,80	78,275
10,85	76,147
10,90	79,034
10,95	81,040
11,00	80,269
11,05	81,901
11,10	78,211
11,15	82,755
11,20	81,772
11,25	76,115
11,30	79,925
11,35	78,916
11,40	80,759
11,45	78,657
11,50	80,259
11,55	82,078
11,60	78,922
11,65	81,156
11,70	81,232
11,75	81,570
11,80	77,348
11,85	80,586
11,90	75,557
11,95	81,365
12,00	81,387
12,05	81,238
12,10	81,628
12,15	81,912
12,20	78,152
12,25	81,900
12,30	78,533
12,35	81,402
12,40	79,792
12,45	78,205
12,50	80,387
12,55	78,441
12,60	81,186
12,65	79,300
12,70	79,910
12,75	76,000
12,80	80,713
12,85	80,381
12,90	81,075
12,95	77,723
13,00	81,308
13,05	78,637
13,10	82,677
13,15	82,046
13,20	79,257
13,25	78,630
13,30	78,074
13,35	77,885
13,40	81,163
13,45	80,622
13,50	81,582
13,55	78,850
13,60	81,051
13,65	80,104
13,70	82,491
13,75	80,280
13,80	80,385
13,85	77,364
13,90	81,103
13,95	80,672
14,00	80,010
14,05	79,785
14,10	81,632
14,15	78,744
14,20	79,353
14,25	81,125
14,30	80,581
14,35	78,569
14,40	79,948
14,45	82,164
14,50	78,375
14,55	79,199
14,60	80,987
14,65	85,959
14,70	106,410
14,75	153,198
14,80	268,695
14,85	516,805
14,90	973,356
14,95	1725,873
15,00	2794,610
15,05	4087,263
15,10	5363,965
15,15	6324,585
15,20	6682,159
15,25	6320,200
15,30	5364,550
15,35	4082,107
15,40	2793,122
15,45	1724,750
15,50	970,956
15,55	510,221
15,60	269,548
15,65	151,620
15,70	104,440
15,75	89,364
15,80	83,722
15,85	84,160
15,90	78,824
15,95	83,639
16,00	79,031
16,05	80,428
16,10	80,488
16,15	81,247
16,20	78,717
16,25	78,709
16,30	80,750
16,35	78,494
16,40	81,002
16,45	77,916
16,50	77,111
16,55	81,170
16,60	75,957
16,65	84,583
16,70	79,184
16,75	82,333
16,80	83,380
16,85	76,652
16,90	80,053
16,95	77,805
17,00	79,243
17,05	77,504
17,10	80,925
17,15	80,942
17,20	75,636
17,25	81,458
17,30	78,231
17,35	81,544
17,40	80,986
17,45	78,775
17,50	80,268
17,55	80,174
17,60	82,059
17,65	77,424
17,70	80,234
17,75	81,768
17,80	78,632
17,85	80,152
17,90	77,955
17,95	80,914
18,00	79,783
18,05	78,501
18,10	80,184
18,15	83,312
18,20	81,103
18,25	83,139
18,30	79,548
18,35	81,520
18,40	81,481
18,45	81,861
18,50	77,762
18,55	82,314
18,60	76,070
18,65	79,475
18,70	79,323
18,75	81,552
18,80	82,887
18,85	79,704
18,90	78,492
18,95	76,928
19,00	83,284
19,05	80,309
19,10	78,850
19,15	81,308
19,20	82,062
19,25	79,760
19,30	79,520
19,35	74,913
19,40	80,362
19,45	77,292
19,50	78,810
19,55	81,485
19,60	79,243
19,65	79,664
19,70	80,397
19,75	77,682
19,80	79,391
19,85	76,175
19,90	80,446
19,95	83,143
20,00	81,287
20,05	80,976
20,10	84,507
20,15	77,634
20,20	80,856
20,25	85,043
20,30	82,150
20,35	81,025
20,40	78,086
20,45	79,042
20,50	77,517
20,55	79,102
20,60	82,955
20,65	78,615
20,70	82,793
20,75	76,535
20,80	82,166
20,85	79,942
20,90	78,994
20,95	76,952
21,00	82,295
21,05	80,950
21,10	82,250
21,15	78,182
21,20	80,496
21,25	83,531
21,30	83,098
21,35	82,863
21,40	80,498
21,45	80,975
21,50	79,886
21,55	80,131
21,60	81,651
21,65	78,733
21,70	80,499
21,75	77,740
21,80	80,790
21,85	81,511
21,90	83,249
21,95	82,087
22,00	83,131
22,05	80,942
22,10	79,109
22,15	81,299
22,20	82,192
22,25	78,097
22,30	81,169
22,35	80,104
22,40	80,998
22,45	76,889
22,50	75,968
22,55	81,844
22,60	80,112
22,65	82,469
22,70	76,632
22,75	80,266
22,80	77,643
22,85	81,831
22,90	78,972
22,95	82,393
23,00	84,617
23,05	79,299
23,10	79,400
23,15	79,370
23,20	77,709
23,25	82,069
23,30	81,878
23,35	77,343
23,40	79,254
23,45	78,901
23,50	81,016
23,55	79,446
23,60	78,771
23,65	82,236
23,70	78,668
23,75	76,760
23,80	77,304
23,85	78,187
23,90	80,467
23,95	79,971
24,00	79,763
24,05	81,294
24,10	81,210
24,15	78,599
24,20	76,971
24,25	79,469
24,30	78,997
24,35	75,980
24,40	78,626
24,45	81,028
24,50	78,677
24,55	77,647
24,60	80,340
24,65	77,746
24,70	80,359
24,75	79,617
24,80	82,854
24,85	75,215
24,90	81,434
24,95	80,880
25,00	79,136
25,05	83,594
25,10	78,637
25,15	79,287
25,20	81,509
25,25	80,146
25,30	76,323
25,35	80,829
25,40	82,065
25,45	81,958
25,50	80,000
25,55	82,210
25,60	77,276
25,65	81,529
25,70	76,739
25,75	78,626
25,80	77,615
25,85	82,151
25,90	77,806
25,95	79,250
26,00	80,168
26,05	79,271
26,10	78,565
26,15	77,190
26,20	79,343
26,25	79,278
26,30	79,674
26,35	77,238
26,40	82,926
26,45	81,955
26,50	78,348
26,55	81,094
26,60	78,172
26,65	80,486
26,70	75,374
26,75	82,354
26,80	80,815
26,85	80,549
26,90	79,677
26,95	76,196
27,00	76,408
27,05	85,039
27,10	81,578
27,15	79,627
27,20	80,302
27,25	79,933
27,30	78,421
27,35	81,663
27,40	81,079
27,45	75,276
27,50	77,197
27,55	82,462
27,60	80,487
27,65	78,093
27,70	77,017
27,75	79,949
27,80	81,009
27,85	80,950
27,90	80,011
27,95	84,841
28,00	79,575
28,05	81,431
28,10	82,171
28,15	80,042
28,20	80,806
28,25	81,131
28,30	78,327
28,35	79,211
28,40	77,721
28,45	78,525
28,50	78,267
28,55	83,284
28,60	79,616
28,65	81,224
28,70	82,598
28,75	79,804
28,80	80,814
28,85	76,597
28,90	76,267
28,95	79,175
29,00	76,816
29,05	80,759
29,10	83,277
29,15	81,300
29,20	78,299
29,25	80,262
29,30	81,803
29,35	77,406
29,40	78,614
29,45	80,099
29,50	78,344
29,55	81,753
29,60	79,796
29,65	81,535
29,70	81,490
29,75	80,831
29,80	81,804
29,85	83,172
29,90	80,772
29,95	85,497
30,00	79,477

[Peak Table(PDA-Ch1)]
# of Peaks	2
Peak#	R.Time	I.Time	F.Time	Area	Height
1	10,40	10,10	10,70	4,43	1,77
2	15,20	14,90	15,50	828,01	331,20

[Peak Table(PDA-Ch2)]
# of Peaks	2
Peak#	R.Time	I.Time	F.Time	Area	Height
1	10,40	10,10	10,70	10,87	4,35
2	15,20	14,90	15,50	2479,84	991,94
