[Header]
Application Name	LabSolutions
1,73867	-2
1,74933	-3
1,76000	-4
1,77067	-4
1,78133	-7
1,79200	-12
1,80267	-15
1,81333	-15
1,82400	-11
1,83467	-11
1,84533	-8
1,85600	-1
1,86667	-3
1,87733	-5
1,88800	-5
1,89867	-12
1,90933	-9
1,92000	-4
1,93067	-8
1,94133	-11
1,95200	-11
1,96267	-5
1,97333	-11
1,98400	-4
1,99467	-9
2,00533	-6
2,01600	-8
2,02667	-6
2,03733	-9
2,04800	-3
2,05867	-7
2,06933	-6
2,08000	-5
2,09067	-5
2,10133	-8
2,11200	-10
2,12267	-6
2,13333	-4
2,14400	-5
2,15467	-2
2,16533	-4
2,17600	-7
2,18667	-3
2,19733	2
2,20800	-3
2,21867	-5
2,22933	-2
2,24000	-3
2,25067	-6
2,26133	-9
2,27200	-5
2,28267	-5
2,29333	-2
2,30400	-3
2,31467	-5
2,32533	-5
2,33600	-6
2,34667	-9
2,35733	-7
2,36800	-11
2,37867	-12
2,38933	-5
2,40000	-8
2,41067	-14
2,42133	-7
2,43200	-7
2,44267	-7
2,45333	-5
2,46400	0
2,47467	-6
2,48533	-9
2,49600	-8
2,50667	-12
2,51733	-14
2,52800	-10
2,53867	0
2,54933	1
2,56000	-9
2,57067	-14
2,58133	-5
2,59200	-9
2,60267	-3
2,61333	3
2,62400	-5
2,63467	-4
2,64533	-0
2,65600	-4
2,66667	-4
2,67733	-1
2,68800	-5
2,69867	-1
2,70933	0
2,72000	-0
2,73067	-1
2,74133	6
2,75200	8
2,76267	13
2,77333	45
2,78400	220
2,79467	1037
2,80533	4011
2,81600	12641
2,82667	33584
2,83733	75773
2,84800	147354
2,85867	252975
2,86933	388667
2,88000	539145
2,89067	684072
2,90133	802417
2,91200	875948
2,92267	898188
2,93333	873257
2,94400	811347
2,95467	727619
2,96533	635884
2,97600	544625
2,98667	460065
2,99733	385522
3,00800	321466
3,01867	266978
3,02933	221318
3,04000	183351
3,05067	151746
3,06133	125484
3,07200	103862
3,08267	86025
3,09333	71225
3,10400	59072
3,11467	49132
3,12533	40961
3,13600	34214
3,14667	28704
3,15733	24205
3,16800	20489
3,17867	17422
3,18933	14897
3,20000	12801
3,21067	11052
3,22133	9579
3,23200	8341
3,24267	7302
3,25333	6407
3,26400	5645
3,27467	4997
3,28533	4427
3,29600	3937
3,30667	3521
3,31733	3154
3,32800	2826
3,33867	2551
3,34933	2303
3,36000	2088
3,37067	1895
3,38133	1729
3,39200	1586
3,40267	1455
3,41333	1336
3,42400	1232
3,43467	1139
3,44533	1053
3,45600	976
3,46667	911
3,47733	854
3,48800	800
3,49867	755
3,50933	710
3,52000	667
3,53067	636
3,54133	607
3,55200	574
3,56267	543
3,57333	515
3,58400	495
3,59467	469
3,60533	445
3,61600	424
3,62667	415
3,63733	404
3,64800	390
3,65867	374
3,66933	355
3,68000	345
3,69067	331
3,70133	326
3,71200	311
3,72267	294
3,73333	284
3,74400	279
3,75467	270
3,76533	260
3,77600	250
3,78667	240
3,79733	230
3,80800	224
3,81867	215
3,82933	211
3,84000	195
3,85067	190
3,86133	189
3,87200	186
3,88267	183
3,89333	170
3,90400	167
3,91467	158
3,92533	153
3,93600	155
3,94667	151
3,95733	140
3,96800	143
3,97867	141
3,98933	135
4,00000	128
4,01067	125
4,02133	124
4,03200	118
4,04267	108
4,05333	106
4,06400	107
4,07467	108
4,08533	107
4,09600	101
4,10667	105
4,11733	107
4,12800	102
4,13867	104
4,14933	94
4,16000	92
4,17067	91
4,18133	90
4,19200	91
4,20267	86
4,21333	87
4,22400	81
4,23467	79
4,24533	80
4,25600	75
4,26667	78
4,27733	78
4,28800	82
4,29867	74
4,30933	69
4,32000	76
4,33067	67
4,34133	65
4,35200	65
4,36267	70
4,37333	63
4,38400	60
4,39467	62
4,40533	62
4,41600	62
4,42667	58
4,43733	58
4,44800	57
4,45867	54
4,46933	53
4,48000	58
4,49067	56
4,50133	59
4,51200	54
4,52267	52
4,53333	49
4,54400	52
4,55467	51
4,56533	51
4,57600	50
4,58667	49
4,59733	49
4,60800	52
4,61867	54
4,62933	52
4,64000	51
4,65067	55
4,66133	55
4,67200	43
4,68267	41
4,69333	53
4,70400	50
4,71467	49
4,72533	47
4,73600	48
4,74667	48
4,75733	42
4,76800	44
4,77867	40
4,78933	45
4,80000	46
4,81067	46
4,82133	42
4,83200	43
4,84267	49
4,85333	43
4,86400	40
4,87467	37
4,88533	26
4,89600	34
4,90667	33
4,91733	33
4,92800	26
4,93867	29
4,94933	29
4,96000	31
4,97067	34
4,98133	38
4,99200	37
5,00267	33
5,01333	32
5,02400	33
5,03467	34
5,04533	38
5,05600	35
5,06667	28
5,07733	31
5,08800	31
5,09867	38
5,10933	36
5,12000	38
5,13067	33
5,14133	32
5,15200	40
5,16267	33
5,17333	30
5,18400	36
5,19467	36
5,20533	37
5,21600	37
5,22667	35
5,23733	35
5,24800	34
5,25867	31
5,26933	27
5,28000	27
5,29067	27
5,30133	25
5,31200	25
5,32267	26
5,33333	30
5,34400	27
5,35467	25
5,36533	27
5,37600	28
5,38667	26
5,39733	26
5,40800	23
5,41867	28
5,42933	32
5,44000	34
5,45067	31
5,46133	29
5,47200	28
5,48267	28
5,49333	28
5,50400	27
5,51467	33
5,52533	32
5,53600	35
5,54667	31
5,55733	28
5,56800	25
5,57867	30
5,58933	27
5,60000	34
5,61067	27
5,62133	28
5,63200	32
5,64267	32
5,65333	29
5,66400	31
5,67467	23
5,68533	23
5,69600	28
5,70667	30
5,71733	25
5,72800	32
5,73867	26
5,74933	30
5,76000	31
5,77067	30
5,78133	30
5,79200	25
5,80267	28
5,81333	24
5,82400	30
5,83467	24
5,84533	25
5,85600	28
5,86667	26
5,87733	24
5,88800	29
5,89867	22
5,90933	17
5,92000	24
5,93067	29
5,94133	22
5,95200	25
5,96267	28
5,97333	28
5,98400	24
5,99467	24
6,00533	22
6,01600	20
6,02667	22
6,03733	13
6,04800	25
6,05867	22
6,06933	23
6,08000	27
6,09067	24
6,10133	21
6,11200	22
6,12267	31
6,13333	23
6,14400	23
6,15467	20
6,16533	18
6,17600	14
6,18667	19
6,19733	26
6,20800	24
6,21867	20
6,22933	23
6,24000	27
6,25067	23
6,26133	28
6,27200	24
6,28267	24
6,29333	29
6,30400	28
6,31467	31
6,32533	24
6,33600	23
6,34667	29
6,35733	26
6,36800	27
6,37867	30
6,38933	28
6,40000	29
6,41067	27
6,42133	25
6,43200	29
6,44267	31
6,45333	28
6,46400	26
6,47467	30
6,48533	26
6,49600	25
6,50667	21
6,51733	12
6,52800	13
6,53867	19
6,54933	23
6,56000	20
6,57067	18
6,58133	23
6,59200	20
6,60267	18
6,61333	16
6,62400	23
6,63467	22
6,64533	24
6,65600	23
6,66667	18
6,67733	20
6,68800	18
6,69867	24
6,70933	24
6,72000	22
6,73067	23
6,74133	31
6,75200	30
6,76267	25
6,77333	24
6,78400	19
6,79467	24
6,80533	25
6,81600	22
6,82667	34
6,83733	25
6,84800	29
6,85867	28
6,86933	35
6,88000	31
6,89067	32
6,90133	30
6,91200	32
6,92267	31
6,93333	25
6,94400	32
6,95467	31
6,96533	28
6,97600	15
6,98667	22
6,99733	24
7,00800	26
7,01867	26
7,02933	29
7,04000	22
7,05067	29
7,06133	25
7,07200	21
7,08267	27
7,09333	25
7,10400	19
7,11467	19
7,12533	14
7,13600	15
7,14667	17
7,15733	21
7,16800	27
7,17867	26
7,18933	22
7,20000	21
7,21067	24
7,22133	26
7,23200	25
7,24267	20
7,25333	18
7,26400	21
7,27467	20
7,28533	17
7,29600	21
7,30667	19
7,31733	20
7,32800	20
7,33867	17
7,34933	22
7,36000	19
7,37067	22
7,38133	21
7,39200	19
7,40267	23
7,41333	22
7,42400	18
7,43467	19
7,44533	20
7,45600	19
7,46667	18
7,47733	20
7,48800	20
7,49867	18
7,50933	18
7,52000	22
7,53067	19
7,54133	18
7,55200	18
7,56267	19
7,57333	21
7,58400	13
7,59467	15
7,60533	16
7,61600	18
7,62667	20
7,63733	17
7,64800	15
7,65867	19
7,66933	17
7,68000	21
7,69067	25
7,70133	27
7,71200	17
7,72267	21
7,73333	24
7,74400	21
7,75467	21
7,76533	20
7,77600	23
7,78667	19
7,79733	15
7,80800	12
7,81867	17
7,82933	15
7,84000	22
7,85067	19
7,86133	18
7,87200	22
7,88267	14
7,89333	20
7,90400	20
7,91467	15
7,92533	16
7,93600	18
7,94667	17
7,95733	12
7,96800	22
7,97867	23
7,98933	22
8,00000	17
8,01067	12
8,02133	14
8,03200	24
8,04267	22
8,05333	24
8,06400	24
8,07467	20
8,08533	16
8,09600	16
8,10667	23
8,11733	19
8,12800	19
8,13867	20
8,14933	16
8,16000	20
8,17067	21
8,18133	24
8,19200	20
8,20267	20
8,21333	20
8,22400	25
8,23467	28
8,24533	20
8,25600	27
8,26667	31
8,27733	29
8,28800	24
8,29867	24
8,30933	21
8,32000	22
8,33067	25
8,34133	23
8,35200	29
8,36267	26
8,37333	29
8,38400	22
8,39467	29
8,40533	29
8,41600	21
8,42667	19
8,43733	22
8,44800	25
8,45867	24
8,46933	22
8,48000	26
8,49067	23
8,50133	23
8,51200	22
8,52267	26
8,53333	30
8,54400	25
8,55467	20
8,56533	29
8,57600	31
8,58667	33
8,59733	31
8,60800	30
8,61867	33
8,62933	32
8,64000	30
8,65067	34
8,66133	35
8,67200	40
8,68267	32
8,69333	27
8,70400	35
8,71467	35
8,72533	27
8,73600	26
8,74667	23
8,75733	27
8,76800	27
8,77867	36
8,78933	34
8,80000	33
8,81067	26
8,82133	30
8,83200	32
8,84267	33
8,85333	32
8,86400	35
8,87467	34
8,88533	32
8,89600	33
8,90667	29
8,91733	30
8,92800	30
8,93867	28
8,94933	32
8,96000	34
8,97067	33
8,98133	30
8,99200	31
9,00267	31
9,01333	35
9,02400	31
9,03467	31
9,04533	21
9,05600	22
9,06667	25
9,07733	29
9,08800	23
9,09867	24
9,10933	34
9,12000	34
9,13067	35
9,14133	33
9,15200	30
9,16267	33
9,17333	35
9,18400	30
9,19467	28
9,20533	26
9,21600	30
9,22667	31
9,23733	31
9,24800	34
9,25867	36
9,26933	33
9,28000	38
9,29067	32
9,30133	33
9,31200	40
9,32267	38
9,33333	34
9,34400	32
9,35467	32
9,36533	31
9,37600	35
9,38667	34
9,39733	30
9,40800	32
9,41867	25
9,42933	30
9,44000	32
9,45067	38
9,46133	38
9,47200	38
9,48267	38
9,49333	40
9,50400	36
9,51467	38
9,52533	41
9,53600	32
9,54667	29
9,55733	36
9,56800	37
9,57867	36
9,58933	30
9,60000	28
9,61067	33
9,62133	33
9,63200	31
9,64267	30
9,65333	35
9,66400	39
9,67467	35
9,68533	40
9,69600	65
9,70667	43
9,71733	36
9,72800	36
9,73867	41
9,74933	37
9,76000	36
9,77067	32
9,78133	35
9,79200	34
9,80267	33
9,81333	33
9,82400	37
9,83467	39
9,84533	35
9,85600	39
9,86667	38
9,87733	37
9,88800	34
9,89867	38
9,90933	26
9,92000	30
9,93067	32
9,94133	38
9,95200	39
9,96267	42
9,97333	35
9,98400	34
9,99467	28
10,00533	29
10,01600	28
10,02667	30
10,03733	29
10,04800	22
10,05867	29
10,06933	30
10,08000	26
10,09067	32
10,10133	35
10,11200	32
10,12267	22
10,13333	25
10,14400	29
10,15467	30
10,16533	30
10,17600	26
10,18667	28
10,19733	31
10,20800	30
10,21867	37
10,22933	33
10,24000	34
10,25067	34
10,26133	29
10,27200	28
10,28267	23
10,29333	27
10,30400	32
10,31467	35
10,32533	32
10,33600	30
10,34667	32
10,35733	29
10,36800	29
10,37867	27
10,38933	33
10,40000	36
10,41067	32
10,42133	32
10,43200	30
10,44267	35
10,45333	41
10,46400	37
10,47467	36
10,48533	33
10,49600	32
10,50667	35
10,51733	38
10,52800	37
10,53867	41
10,54933	34
10,56000	37
10,57067	30
10,58133	29
10,59200	32
10,60267	30
10,61333	29
10,62400	32
10,63467	27
10,64533	31
10,65600	31
10,66667	27
10,67733	26
10,68800	29
10,69867	30
10,70933	27
10,72000	30
10,73067	28
10,74133	33
10,75200	30
10,76267	32
10,77333	27
10,78400	31
10,79467	32
10,80533	23
10,81600	24
10,82667	22
10,83733	20
10,84800	30
10,85867	26
10,86933	32
10,88000	26
10,89067	21
10,90133	23
10,91200	29
10,92267	25
10,93333	33
10,94400	31
10,95467	28
10,96533	27
10,97600	26
10,98667	22
10,99733	18
11,00800	26
11,01867	28
11,02933	22
11,04000	23
11,05067	30
11,06133	27
11,07200	25
11,08267	33
11,09333	35
11,10400	31
11,11467	26
11,12533	23
11,13600	26
11,14667	29
11,15733	29
11,16800	29
11,17867	31
11,18933	29
11,20000	30
11,21067	44
11,22133	46
11,23200	36
11,24267	34
11,25333	32
11,26400	30
11,27467	34
11,28533	34
11,29600	36
11,30667	34
11,31733	33
11,32800	38
11,33867	41
11,34933	36
11,36000	34
11,37067	27
11,38133	28
11,39200	29
11,40267	30
11,41333	28
11,42400	25
11,43467	26
11,44533	19
11,45600	29
11,46667	29
11,47733	33
11,48800	28
11,49867	25
11,50933	19
11,52000	22
11,53067	31
11,54133	30
11,55200	37
11,56267	32
11,57333	33
11,58400	35
11,59467	30
11,60533	28
11,61600	30
11,62667	30
11,63733	34
11,64800	27
11,65867	40
11,66933	34
11,68000	29
11,69067	36
11,70133	33
11,71200	29
11,72267	35
11,73333	34
11,74400	34
11,75467	26
11,76533	38
11,77600	35
11,78667	37
11,79733	41
11,80800	34
11,81867	36
11,82933	29
11,84000	25
11,85067	33
11,86133	27
11,87200	28
11,88267	29
11,89333	30
11,90400	35
11,91467	34
11,92533	29
11,93600	30
11,94667	32
11,95733	31
11,96800	31
11,97867	28
11,98933	28
12,00000	30
12,01067	37
12,02133	29


