[Header]
Application Name	LabSolutions
2,17600	8
2,18667	8
2,19733	7
2,20800	6
2,21867	7
2,22933	16
2,24000	11
2,25067	11
2,26133	15
2,27200	38
2,28267	23
2,29333	17
2,30400	14
2,31467	14
2,32533	13
2,33600	17
2,34667	15
2,35733	10
2,36800	9
2,37867	9
2,38933	10
2,40000	15
2,41067	11
2,42133	9
2,43200	11
2,44267	10
2,45333	10
2,46400	16
2,47467	16
2,48533	11
2,49600	12
2,50667	11
2,51733	5
2,52800	3
2,53867	6
2,54933	9
2,56000	12
2,57067	8
2,58133	12
2,59200	13
2,60267	18
2,61333	13
2,62400	14
2,63467	25
2,64533	25
2,65600	19
2,66667	22
2,67733	19
2,68800	22
2,69867	17
2,70933	21
2,72000	14
2,73067	13
2,74133	16
2,75200	17
2,76267	18
2,77333	18
2,78400	25
2,79467	60
2,80533	205
2,81600	721
2,82667	2066
2,83733	5204
2,84800	11393
2,85867	21543
2,86933	35785
2,88000	53362
2,89067	72039
2,90133	88933
2,91200	101577
2,92267	108421
2,93333	109151
2,94400	104692
2,95467	96438
2,96533	86065
2,97600	75065
2,98667	64352
2,99733	54442
3,00800	45711
3,01867	38223
3,02933	31834
3,04000	26422
3,05067	21921
3,06133	18197
3,07200	15075
3,08267	12495
3,09333	10365
3,10400	8605
3,11467	7148
3,12533	5954
3,13600	4975
3,14667	4173
3,15733	3516
3,16800	2965
3,17867	2514
3,18933	2157
3,20000	1847
3,21067	1595
3,22133	1386
3,23200	1204
3,24267	1053
3,25333	927
3,26400	820
3,27467	729
3,28533	647
3,29600	577
3,30667	512
3,31733	460
3,32800	417
3,33867	373
3,34933	340
3,36000	310
3,37067	289
3,38133	265
3,39200	243
3,40267	222
3,41333	201
3,42400	185
3,43467	176
3,44533	156
3,45600	155
3,46667	144
3,47733	136
3,48800	132
3,49867	124
3,50933	120
3,52000	111
3,53067	108
3,54133	105
3,55200	99
3,56267	93
3,57333	88
3,58400	92
3,59467	90
3,60533	83
3,61600	88
3,62667	90
3,63733	84
3,64800	81
3,65867	78
3,66933	74
3,68000	77
3,69067	75
3,70133	74
3,71200	74
3,72267	68
3,73333	77
3,74400	72
3,75467	67
3,76533	62
3,77600	64
3,78667	63
3,79733	62
3,80800	56
3,81867	57
3,82933	55
3,84000	51
3,85067	49
3,86133	49
3,87200	47
3,88267	46
3,89333	46
3,90400	51
3,91467	47
3,92533	47
3,93600	42
3,94667	37
3,95733	41
3,96800	40
3,97867	45
3,98933	41
4,00000	41
4,01067	42
4,02133	47
4,03200	51
4,04267	45
4,05333	46
4,06400	38
4,07467	43
4,08533	44
4,09600	43
4,10667	38
4,11733	34
4,12800	27
4,13867	33
4,14933	29
4,16000	38
4,17067	42
4,18133	37
4,19200	35
4,20267	32
4,21333	28
4,22400	29
4,23467	31
4,24533	32
4,25600	34
4,26667	35
4,27733	28
4,28800	22
4,29867	28
4,30933	27
4,32000	23
4,33067	29
4,34133	30
4,35200	33
4,36267	31
4,37333	26
4,38400	33
4,39467	39
4,40533	36
4,41600	29
4,42667	29
4,43733	27
4,44800	30
4,45867	30
4,46933	33
4,48000	29
4,49067	26
4,50133	24
4,51200	27
4,52267	30
4,53333	30
4,54400	27
4,55467	25
4,56533	25
4,57600	29
4,58667	30
4,59733	26
4,60800	30
4,61867	28
4,62933	28
4,64000	27
4,65067	33
4,66133	30
4,67200	27
4,68267	30
4,69333	32
4,70400	30
4,71467	32
4,72533	33
4,73600	33
4,74667	34
4,75733	34
4,76800	28
4,77867	25
4,78933	28
4,80000	30
4,81067	31
4,82133	30
4,83200	24
4,84267	28
4,85333	31
4,86400	31
4,87467	31
4,88533	31
4,89600	23
4,90667	29
4,91733	21
4,92800	24
4,93867	29
4,94933	27
4,96000	31
4,97067	40
4,98133	30
4,99200	29
5,00267	31
5,01333	25
5,02400	31
5,03467	30
5,04533	25
5,05600	28
5,06667	23
5,07733	24
5,08800	25
5,09867	24
5,10933	25
5,12000	26
5,13067	24
5,14133	24
5,15200	25
5,16267	29
5,17333	30
5,18400	32
5,19467	31
5,20533	28
5,21600	27
5,22667	28
5,23733	19
5,24800	23
5,25867	26
5,26933	22
5,28000	27
5,29067	27
5,30133	22
5,31200	15
5,32267	21
5,33333	26
5,34400	29
5,35467	26
5,36533	28
5,37600	24
5,38667	23
5,39733	31
5,40800	29
5,41867	29
5,42933	26
5,44000	21
5,45067	25
5,46133	31
5,47200	27
5,48267	26
5,49333	30
5,50400	25
5,51467	29
5,52533	25
5,53600	27
5,54667	26
5,55733	23
5,56800	22
5,57867	22
5,58933	21
5,60000	24
5,61067	28
5,62133	34
5,63200	29
5,64267	25
5,65333	22
5,66400	29
5,67467	30
5,68533	28
5,69600	39
5,70667	37
5,71733	30
5,72800	30
5,73867	31
5,74933	33
5,76000	27
5,77067	27
5,78133	28
5,79200	27
5,80267	30
5,81333	33
5,82400	29
5,83467	30
5,84533	33
5,85600	29
5,86667	30
5,87733	28
5,88800	29
5,89867	31
5,90933	29
5,92000	30
5,93067	27
5,94133	27
5,95200	31
5,96267	30
5,97333	28
5,98400	33
5,99467	30
6,00533	31
6,01600	34
6,02667	31
6,03733	29
6,04800	36
6,05867	28
6,06933	28
6,08000	28
6,09067	32
6,10133	30
6,11200	26
6,12267	23
6,13333	27
6,14400	31
6,15467	34
6,16533	37
6,17600	27
6,18667	32
6,19733	35
6,20800	38
6,21867	34
6,22933	38
6,24000	38
6,25067	32
6,26133	33
6,27200	30
6,28267	35
6,29333	31
6,30400	36
6,31467	32
6,32533	39
6,33600	34
6,34667	35
6,35733	32
6,36800	39
6,37867	33
6,38933	35
6,40000	35
6,41067	33
6,42133	32
6,43200	35
6,44267	32
6,45333	40
6,46400	42
6,47467	34
6,48533	36
6,49600	31
6,50667	32
6,51733	34
6,52800	37
6,53867	36
6,54933	36
6,56000	37
6,57067	37
6,58133	39
6,59200	37
6,60267	44
6,61333	42
6,62400	39
6,63467	33
6,64533	33
6,65600	37
6,66667	39
6,67733	35
6,68800	37
6,69867	32
6,70933	42
6,72000	44
6,73067	44
6,74133	47
6,75200	45
6,76267	40
6,77333	41
6,78400	44
6,79467	42
6,80533	36
6,81600	33
6,82667	38
6,83733	43
6,84800	38
6,85867	40
6,86933	37
6,88000	36
6,89067	35
6,90133	38
6,91200	36
6,92267	34
6,93333	39
6,94400	42
6,95467	34
6,96533	34
6,97600	32
6,98667	41
6,99733	42
7,00800	42
7,01867	41
7,02933	38
7,04000	39
7,05067	39
7,06133	39
7,07200	42
7,08267	34
7,09333	28
7,10400	35
7,11467	35
7,12533	37
7,13600	35
7,14667	36
7,15733	39
7,16800	35
7,17867	33
7,18933	30
7,20000	29
7,21067	25
7,22133	32
7,23200	31
7,24267	36
7,25333	36
7,26400	37
7,27467	34
7,28533	41
7,29600	38
7,30667	38
7,31733	36
7,32800	37
7,33867	35
7,34933	33
7,36000	40
7,37067	41
7,38133	43
7,39200	35
7,40267	34
7,41333	33
7,42400	38
7,43467	43
7,44533	39
7,45600	40
7,46667	36
7,47733	34
7,48800	39
7,49867	42
7,50933	38
7,52000	36
7,53067	37
7,54133	43
7,55200	40
7,56267	42
7,57333	40
7,58400	44
7,59467	38
7,60533	42
7,61600	38
7,62667	36
7,63733	34
7,64800	34
7,65867	39
7,66933	41
7,68000	40
7,69067	43
7,70133	35
7,71200	33
7,72267	37
7,73333	38
7,74400	38
7,75467	39
7,76533	42
7,77600	33
7,78667	36
7,79733	41
7,80800	41
7,81867	41
7,82933	41
7,84000	45
7,85067	41
7,86133	44
7,87200	45
7,88267	38
7,89333	41
7,90400	40
7,91467	43
7,92533	40
7,93600	39
7,94667	47
7,95733	44
7,96800	42
7,97867	44
7,98933	42
8,00000	36
8,01067	43
8,02133	41
8,03200	41
8,04267	45
8,05333	46
8,06400	43
8,07467	46
8,08533	45
8,09600	47
8,10667	42
8,11733	41
8,12800	51
8,13867	48
8,14933	42
8,16000	45
8,17067	40
8,18133	39
8,19200	44
8,20267	42
8,21333	39
8,22400	43
8,23467	41
8,24533	44
8,25600	39
8,26667	47
8,27733	43
8,28800	47
8,29867	44
8,30933	49
8,32000	41
8,33067	48
8,34133	50
8,35200	47
8,36267	43
8,37333	45
8,38400	42
8,39467	44
8,40533	39
8,41600	39
8,42667	41
8,43733	43
8,44800	49
8,45867	53
8,46933	53
8,48000	45
8,49067	46
8,50133	46
8,51200	42
8,52267	46
8,53333	46
8,54400	46
8,55467	43
8,56533	45
8,57600	45
8,58667	46
8,59733	41
8,60800	39
8,61867	43
8,62933	49
8,64000	45
8,65067	52
8,66133	57
8,67200	51
8,68267	51
8,69333	49
8,70400	54
8,71467	55
8,72533	46
8,73600	53
8,74667	50
8,75733	53
8,76800	44
8,77867	52
8,78933	55
8,80000	46
8,81067	44
8,82133	49
8,83200	48
8,84267	48
8,85333	43
8,86400	47
8,87467	55
8,88533	52
8,89600	49
8,90667	49
8,91733	50
8,92800	43
8,93867	44
8,94933	50
8,96000	43
8,97067	48
8,98133	43
8,99200	44
9,00267	49
9,01333	42
9,02400	50
9,03467	45
9,04533	45
9,05600	45
9,06667	43
9,07733	43
9,08800	42
9,09867	39
9,10933	42
9,12000	43
9,13067	43
9,14133	50
9,15200	44
9,16267	46
9,17333	44
9,18400	44
9,19467	42
9,20533	48
9,21600	51
9,22667	56
9,23733	52
9,24800	48
9,25867	46
9,26933	45
9,28000	51
9,29067	45
9,30133	48
9,31200	47
9,32267	39
9,33333	50
9,34400	48
9,35467	50
9,36533	50
9,37600	53
9,38667	48
9,39733	46
9,40800	48
9,41867	51
9,42933	49
9,44000	44
9,45067	45
9,46133	44
9,47200	44
9,48267	47
9,49333	48
9,50400	51
9,51467	52
9,52533	54
9,53600	50
9,54667	53
9,55733	54
9,56800	46
9,57867	45
9,58933	46
9,60000	46
9,61067	48
9,62133	52
9,63200	54
9,64267	55
9,65333	48
9,66400	50
9,67467	46
9,68533	54
9,69600	50
9,70667	50
9,71733	49
9,72800	47
9,73867	48
9,74933	46
9,76000	48
9,77067	54
9,78133	49
9,79200	52
9,80267	50
9,81333	50
9,82400	54
9,83467	56
9,84533	47
9,85600	48
9,86667	55
9,87733	53
9,88800	55
9,89867	54
9,90933	54
9,92000	57
9,93067	56
9,94133	55
9,95200	51
9,96267	54
9,97333	53
9,98400	52
9,99467	50
10,00533	55
10,01600	66
10,02667	64
10,03733	54
10,04800	58
10,05867	56
10,06933	56
10,08000	55
10,09067	49
10,10133	55
10,11200	49
10,12267	53
10,13333	55
10,14400	54
10,15467	48
10,16533	52
10,17600	50
10,18667	48
10,19733	49
10,20800	49
10,21867	46
10,22933	49
10,24000	52
10,25067	56
10,26133	53
10,27200	54
10,28267	50
10,29333	49
10,30400	48
10,31467	53
10,32533	48
10,33600	56
10,34667	59
10,35733	62
10,36800	60
10,37867	54
10,38933	57
10,40000	59
10,41067	61
10,42133	58
10,43200	55
10,44267	54
10,45333	52
10,46400	51
10,47467	48
10,48533	48
10,49600	55
10,50667	74
10,51733	63
10,52800	66
10,53867	52
10,54933	54
10,56000	60
10,57067	60
10,58133	55
10,59200	60
10,60267	60
10,61333	57
10,62400	61
10,63467	57
10,64533	60
10,65600	56
10,66667	55
10,67733	57
10,68800	55
10,69867	57
10,70933	56
10,72000	57
10,73067	51
10,74133	48
10,75200	48
10,76267	48
10,77333	48
10,78400	49
10,79467	50
10,80533	45
10,81600	49
10,82667	56
10,83733	54
10,84800	52
10,85867	49
10,86933	44
10,88000	51
10,89067	54
10,90133	52
10,91200	54
10,92267	46
10,93333	52
10,94400	48
10,95467	54
10,96533	49
10,97600	49
10,98667	51
10,99733	54
11,00800	56
11,01867	58
11,02933	55
11,04000	55
11,05067	54
11,06133	59
11,07200	54
11,08267	44
11,09333	48
11,10400	57
11,11467	53
11,12533	52
11,13600	53
11,14667	56
11,15733	59
11,16800	57
11,17867	61
11,18933	60
11,20000	61
11,21067	56
11,22133	52
11,23200	57
11,24267	60
11,25333	58
11,26400	60
11,27467	57
11,28533	55
11,29600	60
11,30667	59
11,31733	62
11,32800	62
11,33867	56
11,34933	63
11,36000	61
11,37067	63
11,38133	61
11,39200	64
11,40267	62
11,41333	63
11,42400	65
11,43467	62
11,44533	65
11,45600	58
11,46667	51
11,47733	56
11,48800	62
11,49867	59
11,50933	65
11,52000	59
11,53067	60
11,54133	58
11,55200	61
11,56267	57
11,57333	55
11,58400	59
11,59467	60
11,60533	55
11,61600	52
11,62667	53
11,63733	59
11,64800	63
11,65867	63
11,66933	102
11,68000	81
11,69067	71
11,70133	67
11,71200	60
11,72267	59
11,73333	58
11,74400	57
11,75467	56
11,76533	56
11,77600	64
11,78667	65
11,79733	65
11,80800	61
11,81867	61
11,82933	59
11,84000	57
11,85067	55
11,86133	57
11,87200	54
11,88267	53
11,89333	60
11,90400	62
11,91467	62
11,92533	58
11,93600	58
11,94667	58
11,95733	57
11,96800	59
11,97867	59
11,98933	54
12,00000	50
12,01067	54
12,02133	50


