[Header]
Application Name	LabSolutions
2,06933	-5
2,08000	-9
2,09067	-11
2,10133	-8
2,11200	-10
2,12267	-9
2,13333	-8
2,14400	-3
2,15467	-4
2,16533	0
2,17600	4
2,18667	-2
2,19733	-3
2,20800	-2
2,21867	-1
2,22933	-8
2,24000	-9
2,25067	-7
2,26133	-5
2,27200	-10
2,28267	-5
2,29333	-8
2,30400	-4
2,31467	1
2,32533	-1
2,33600	3
2,34667	6
2,35733	5
2,36800	-0
2,37867	-1
2,38933	-2
2,40000	-0
2,41067	-10
2,42133	-1
2,43200	0
2,44267	3
2,45333	1
2,46400	-1
2,47467	1
2,48533	1
2,49600	-3
2,50667	1
2,51733	1
2,52800	6
2,53867	4
2,54933	7
2,56000	-0
2,57067	-1
2,58133	1
2,59200	7
2,60267	6
2,61333	-1
2,62400	-2
2,63467	-3
2,64533	-3
2,65600	-0
2,66667	6
2,67733	9
2,68800	7
2,69867	10
2,70933	6
2,72000	5
2,73067	7
2,74133	6
2,75200	12
2,76267	10
2,77333	25
2,78400	81
2,79467	403
2,80533	1764
2,81600	6242
2,82667	18483
2,83733	46433
2,84800	98867
2,85867	182874
2,86933	300998
2,88000	444608
2,89067	596085
2,90133	733937
2,91200	837114
2,92267	891526
2,93333	895007
2,94400	854132
2,95467	782015
2,96533	693754
2,97600	600778
2,98667	511001
2,99733	430124
3,00800	359790
3,01867	299325
3,02933	248143
3,04000	205632
3,05067	170345
3,06133	140906
3,07200	116533
3,08267	96468
3,09333	79910
3,10400	66198
3,11467	54963
3,12533	45746
3,13600	38166
3,14667	31931
3,15733	26853
3,16800	22674
3,17867	19218
3,18933	16382
3,20000	14048
3,21067	12087
3,22133	10443
3,23200	9074
3,24267	7921
3,25333	6929
3,26400	6097
3,27467	5390
3,28533	4770
3,29600	4235
3,30667	3773
3,31733	3369
3,32800	3025
3,33867	2717
3,34933	2454
3,36000	2220
3,37067	2018
3,38133	1836
3,39200	1679
3,40267	1533
3,41333	1404
3,42400	1291
3,43467	1193
3,44533	1102
3,45600	1026
3,46667	953
3,47733	891
3,48800	835
3,49867	779
3,50933	734
3,52000	692
3,53067	650
3,54133	615
3,55200	587
3,56267	560
3,57333	532
3,58400	514
3,59467	486
3,60533	463
3,61600	447
3,62667	431
3,63733	413
3,64800	400
3,65867	380
3,66933	363
3,68000	352
3,69067	339
3,70133	327
3,71200	316
3,72267	304
3,73333	296
3,74400	285
3,75467	278
3,76533	272
3,77600	258
3,78667	240
3,79733	233
3,80800	225
3,81867	223
3,82933	214
3,84000	203
3,85067	199
3,86133	193
3,87200	191
3,88267	187
3,89333	181
3,90400	169
3,91467	170
3,92533	166
3,93600	159
3,94667	152
3,95733	151
3,96800	146
3,97867	148
3,98933	134
4,00000	143
4,01067	133
4,02133	132
4,03200	121
4,04267	117
4,05333	113
4,06400	115
4,07467	114
4,08533	109
4,09600	102
4,10667	102
4,11733	100
4,12800	99
4,13867	100
4,14933	93
4,16000	92
4,17067	89
4,18133	88
4,19200	88
4,20267	93
4,21333	92
4,22400	88
4,23467	82
4,24533	82
4,25600	85
4,26667	76
4,27733	77
4,28800	79
4,29867	76
4,30933	70
4,32000	75
4,33067	70
4,34133	73
4,35200	72
4,36267	71
4,37333	66
4,38400	66
4,39467	68
4,40533	65
4,41600	53
4,42667	57
4,43733	57
4,44800	57
4,45867	57
4,46933	60
4,48000	53
4,49067	58
4,50133	52
4,51200	53
4,52267	49
4,53333	49
4,54400	57
4,55467	66
4,56533	59
4,57600	48
4,58667	49
4,59733	48
4,60800	50
4,61867	52
4,62933	48
4,64000	44
4,65067	45
4,66133	49
4,67200	44
4,68267	46
4,69333	49
4,70400	41
4,71467	44
4,72533	45
4,73600	51
4,74667	54
4,75733	49
4,76800	44
4,77867	41
4,78933	42
4,80000	47
4,81067	42
4,82133	42
4,83200	47
4,84267	41
4,85333	46
4,86400	45
4,87467	42
4,88533	39
4,89600	37
4,90667	31
4,91733	39
4,92800	37
4,93867	39
4,94933	39
4,96000	40
4,97067	41
4,98133	36
4,99200	36
5,00267	38
5,01333	35
5,02400	37
5,03467	33
5,04533	35
5,05600	36
5,06667	39
5,07733	37
5,08800	34
5,09867	35
5,10933	31
5,12000	33
5,13067	39
5,14133	37
5,15200	38
5,16267	41
5,17333	36
5,18400	36
5,19467	33
5,20533	26
5,21600	25
5,22667	32
5,23733	28
5,24800	32
5,25867	34
5,26933	29
5,28000	27
5,29067	28
5,30133	26
5,31200	29
5,32267	28
5,33333	31
5,34400	28
5,35467	30
5,36533	32
5,37600	33
5,38667	32
5,39733	39
5,40800	31
5,41867	38
5,42933	36
5,44000	29
5,45067	31
5,46133	31
5,47200	30
5,48267	23
5,49333	26
5,50400	29
5,51467	34
5,52533	33
5,53600	31
5,54667	26
5,55733	30
5,56800	29
5,57867	26
5,58933	34
5,60000	31
5,61067	27
5,62133	23
5,63200	20
5,64267	32
5,65333	31
5,66400	32
5,67467	28
5,68533	32
5,69600	24
5,70667	21
5,71733	28
5,72800	26
5,73867	26
5,74933	28
5,76000	21
5,77067	27
5,78133	24
5,79200	26
5,80267	26
5,81333	33
5,82400	33
5,83467	26
5,84533	26
5,85600	22
5,86667	18
5,87733	23
5,88800	25
5,89867	20
5,90933	16
5,92000	22
5,93067	24
5,94133	26
5,95200	27
5,96267	24
5,97333	28
5,98400	29
5,99467	26
6,00533	26
6,01600	28
6,02667	26
6,03733	27
6,04800	24
6,05867	25
6,06933	27
6,08000	26
6,09067	30
6,10133	24
6,11200	30
6,12267	34
6,13333	33
6,14400	27
6,15467	27
6,16533	28
6,17600	31
6,18667	23
6,19733	26
6,20800	29
6,21867	34
6,22933	37
6,24000	35
6,25067	39
6,26133	37
6,27200	36
6,28267	35
6,29333	40
6,30400	29
6,31467	21
6,32533	23
6,33600	28
6,34667	27
6,35733	24
6,36800	26
6,37867	30
6,38933	27
6,40000	26
6,41067	26
6,42133	27
6,43200	31
6,44267	31
6,45333	25
6,46400	29
6,47467	30
6,48533	31
6,49600	29
6,50667	34
6,51733	33
6,52800	31
6,53867	26
6,54933	24
6,56000	25
6,57067	23
6,58133	27
6,59200	25
6,60267	29
6,61333	28
6,62400	25
6,63467	24
6,64533	27
6,65600	25
6,66667	30
6,67733	24
6,68800	26
6,69867	31
6,70933	32
6,72000	32
6,73067	30
6,74133	33
6,75200	29
6,76267	28
6,77333	23
6,78400	27
6,79467	28
6,80533	18
6,81600	29
6,82667	30
6,83733	28
6,84800	31
6,85867	23
6,86933	27
6,88000	21
6,89067	25
6,90133	22
6,91200	24
6,92267	29
6,93333	30
6,94400	29
6,95467	25
6,96533	24
6,97600	22
6,98667	21
6,99733	23
7,00800	26
7,01867	24
7,02933	27
7,04000	22
7,05067	21
7,06133	18
7,07200	21
7,08267	24
7,09333	26
7,10400	25
7,11467	26
7,12533	21
7,13600	26
7,14667	25
7,15733	24
7,16800	26
7,17867	21
7,18933	23
7,20000	21
7,21067	26
7,22133	29
7,23200	31
7,24267	28
7,25333	27
7,26400	27
7,27467	31
7,28533	34
7,29600	34
7,30667	31
7,31733	32
7,32800	31
7,33867	24
7,34933	24
7,36000	21
7,37067	27
7,38133	27
7,39200	26
7,40267	32
7,41333	29
7,42400	28
7,43467	29
7,44533	32
7,45600	36
7,46667	35
7,47733	38
7,48800	29
7,49867	31
7,50933	25
7,52000	27
7,53067	27
7,54133	27
7,55200	27
7,56267	30
7,57333	28
7,58400	26
7,59467	30
7,60533	34
7,61600	35
7,62667	31
7,63733	32
7,64800	31
7,65867	27
7,66933	25
7,68000	33
7,69067	27
7,70133	24
7,71200	26
7,72267	20
7,73333	21
7,74400	24
7,75467	23
7,76533	26
7,77600	22
7,78667	22
7,79733	12
7,80800	16
7,81867	18
7,82933	14
7,84000	19
7,85067	19
7,86133	26
7,87200	31
7,88267	28
7,89333	21
7,90400	24
7,91467	26
7,92533	23
7,93600	23
7,94667	23
7,95733	24
7,96800	21
7,97867	30
7,98933	20
8,00000	23
8,01067	14
8,02133	19
8,03200	17
8,04267	25
8,05333	19
8,06400	22
8,07467	16
8,08533	20
8,09600	21
8,10667	26
8,11733	24
8,12800	28
8,13867	31
8,14933	26
8,16000	20
8,17067	23
8,18133	20
8,19200	17
8,20267	22
8,21333	29
8,22400	22
8,23467	24
8,24533	26
8,25600	18
8,26667	22
8,27733	29
8,28800	25
8,29867	20
8,30933	19
8,32000	16
8,33067	12
8,34133	24
8,35200	24
8,36267	23
8,37333	25
8,38400	26
8,39467	27
8,40533	21
8,41600	27
8,42667	28
8,43733	27
8,44800	27
8,45867	28
8,46933	25
8,48000	23
8,49067	25
8,50133	27
8,51200	33
8,52267	31
8,53333	34
8,54400	28
8,55467	30
8,56533	35
8,57600	34
8,58667	28
8,59733	29
8,60800	25
8,61867	20
8,62933	27
8,64000	26
8,65067	23
8,66133	27
8,67200	23
8,68267	24
8,69333	24
8,70400	27
8,71467	25
8,72533	29
8,73600	30
8,74667	20
8,75733	25
8,76800	28
8,77867	25
8,78933	25
8,80000	26
8,81067	27
8,82133	28
8,83200	26
8,84267	29
8,85333	30
8,86400	23
8,87467	23
8,88533	25
8,89600	26
8,90667	26
8,91733	30
8,92800	31
8,93867	32
8,94933	28
8,96000	25
8,97067	26
8,98133	27
8,99200	27
9,00267	34
9,01333	37
9,02400	33
9,03467	36
9,04533	36
9,05600	28
9,06667	35
9,07733	40
9,08800	36
9,09867	28
9,10933	29
9,12000	32
9,13067	31
9,14133	26
9,15200	31
9,16267	27
9,17333	26
9,18400	33
9,19467	29
9,20533	28
9,21600	28
9,22667	25
9,23733	24
9,24800	29
9,25867	36
9,26933	30
9,28000	29
9,29067	32
9,30133	29
9,31200	33
9,32267	28
9,33333	39
9,34400	32
9,35467	32
9,36533	29
9,37600	39
9,38667	35
9,39733	30
9,40800	34
9,41867	28
9,42933	33
9,44000	32
9,45067	35
9,46133	36
9,47200	38
9,48267	41
9,49333	43
9,50400	36
9,51467	33
9,52533	31
9,53600	27
9,54667	26
9,55733	29
9,56800	29
9,57867	26
9,58933	33
9,60000	29
9,61067	31
9,62133	26
9,63200	32
9,64267	29
9,65333	31
9,66400	30
9,67467	32
9,68533	27
9,69600	33
9,70667	34
9,71733	36
9,72800	33
9,73867	31
9,74933	30
9,76000	31
9,77067	28
9,78133	27
9,79200	28
9,80267	29
9,81333	28
9,82400	27
9,83467	32
9,84533	31
9,85600	32
9,86667	30
9,87733	37
9,88800	36
9,89867	35
9,90933	33
9,92000	29
9,93067	24
9,94133	23
9,95200	28
9,96267	33
9,97333	34
9,98400	38
9,99467	30
10,00533	31
10,01600	31
10,02667	35
10,03733	31
10,04800	25
10,05867	35
10,06933	28
10,08000	24
10,09067	33
10,10133	26
10,11200	28
10,12267	28
10,13333	31
10,14400	36
10,15467	34
10,16533	30
10,17600	33
10,18667	28
10,19733	31
10,20800	36
10,21867	27
10,22933	31
10,24000	31
10,25067	31
10,26133	35
10,27200	39
10,28267	33
10,29333	32
10,30400	36
10,31467	33
10,32533	33
10,33600	29
10,34667	35
10,35733	32
10,36800	31
10,37867	37
10,38933	34
10,40000	38
10,41067	31
10,42133	34
10,43200	29
10,44267	32
10,45333	32
10,46400	39
10,47467	35
10,48533	36
10,49600	33
10,50667	40
10,51733	39
10,52800	41
10,53867	35
10,54933	36
10,56000	37
10,57067	39
10,58133	38
10,59200	41
10,60267	41
10,61333	46
10,62400	46
10,63467	41
10,64533	40
10,65600	43
10,66667	37
10,67733	43
10,68800	42
10,69867	37
10,70933	35
10,72000	34
10,73067	36
10,74133	41
10,75200	36
10,76267	42
10,77333	36
10,78400	40
10,79467	42
10,80533	35
10,81600	36
10,82667	39
10,83733	44
10,84800	41
10,85867	39
10,86933	44
10,88000	42
10,89067	41
10,90133	36
10,91200	33
10,92267	32
10,93333	35
10,94400	38
10,95467	39
10,96533	42
10,97600	45
10,98667	41
10,99733	41
11,00800	43
11,01867	37
11,02933	41
11,04000	44
11,05067	40
11,06133	41
11,07200	38
11,08267	38
11,09333	37
11,10400	34
11,11467	40
11,12533	34
11,13600	37
11,14667	40
11,15733	36
11,16800	40
11,17867	41
11,18933	39
11,20000	45
11,21067	44
11,22133	42
11,23200	42
11,24267	46
11,25333	37
11,26400	39
11,27467	34
11,28533	41
11,29600	46
11,30667	42
11,31733	40
11,32800	40
11,33867	37
11,34933	40
11,36000	37
11,37067	43
11,38133	49
11,39200	40
11,40267	39
11,41333	40
11,42400	42
11,43467	43
11,44533	39
11,45600	35
11,46667	35
11,47733	41
11,48800	42
11,49867	44
11,50933	38
11,52000	40
11,53067	39
11,54133	43
11,55200	38
11,56267	36
11,57333	36
11,58400	42
11,59467	40
11,60533	42
11,61600	29
11,62667	37
11,63733	37
11,64800	41
11,65867	42
11,66933	39
11,68000	38
11,69067	44
11,70133	41
11,71200	41
11,72267	46
11,73333	42
11,74400	47
11,75467	44
11,76533	40
11,77600	50
11,78667	41
11,79733	40
11,80800	43
11,81867	43
11,82933	41
11,84000	43
11,85067	44
11,86133	47
11,87200	43
11,88267	45
11,89333	44
11,90400	48
11,91467	41
11,92533	41
11,93600	40
11,94667	40
11,95733	46
11,96800	50
11,97867	46
11,98933	44
12,00000	42
12,01067	40
12,02133	40


